product_id,likelihood_to_recommend,number_of_reviews
B09LCPL1T2,100.0,1
B004371DZC,100.0,1
B07SZHBDNJ,100.0,1
B0824R6LHT,100.0,1
B000068O4J,100.0,1
B000K67V6K,100.0,1
B00LIFGXLQ,100.0,1
B01H6WMRGY,100.0,1
B06X911YR2,100.0,1
B08DMSWQHV,100.0,1
B07GPXRB73,100.0,1
B007V5T350,100.0,1
B008LW5RF2,100.0,1
B018MY4AY2,100.0,1
B000QSIF76,100.0,1
B071L2WTDC,100.0,1
B000HMBPKA,100.0,1
B0848F4Q2V,100.0,1
B01LY6RPZY,100.0,1
B014AU2AFS,100.0,1
B00PU17ATS,100.0,1
B08HHZNZWL,100.0,1
B003TSA0TQ,100.0,1
B07W7JTB5Z,100.0,1
B01DCGLAPM,100.0,1
B00TT1W2AW,100.0,1
B07C971RNV,100.0,1
B00N3GTTHS,100.0,1
B015BYEFQ4,100.0,1
B08FRML466,100.0,1
B01HB9LMKY,100.0,1
B08XX1ZVBG,100.0,1
B0055Q8ZRY,100.0,1
B06XB37HZT,100.0,1
B0714N7H9Z,100.0,1
B00KR0UDR8,100.0,1
B07BHVTKJP,100.0,1
B0815TVVBS,100.0,1
B007BBXZG2,100.0,1
B006WP70Z0,100.0,1
B075HYZ46L,100.0,1
B07G23NLBR,100.0,1
B00EVH7QH8,100.0,1
B00JYHWPW6,100.0,1
B01HPWCTG8,100.0,1
B00ICT5GC8,100.0,1
B07JVJVCC5,100.0,1
B07517TZ78,100.0,1
B07BRK2M2Q,100.0,1
B0173MLC6S,100.0,1
B07PKC5WSJ,100.0,1
B00O46Y8F4,100.0,1
B01FE9EJYO,100.0,1
B078LX1KJ8,100.0,1
B092ZRT314,100.0,1
B07C821BTG,100.0,1
B01DEMDZHU,100.0,1
B00JWZ2PD4,100.0,1
B01E6B0IT6,100.0,1
B07L516BRF,100.0,1
B071NGPVNG,100.0,1
B01LW2K7QN,100.0,1
B01JMWLVJU,100.0,1
B0BBVX4268,100.0,1
B00SKJGWCI,100.0,1
B01MQXQQWH,100.0,1
B01AMEW1D2,100.0,1
B016V2K5LO,100.0,1
B09Z7F9B16,100.0,1
B00GGHHG8A,100.0,1
B0064RYUY0,100.0,1
B079HL9DVL,100.0,1
B07743LK9P,100.0,1
B07HKT6NLQ,100.0,1
B09NQ95SMT,100.0,1
B00HSBOMS0,100.0,1
B071YCVMBV,100.0,1
B0002L294M,100.0,1
B01D39LJ2C,100.0,1
B00WEAGHLK,100.0,1
B06XD5VGCK,100.0,1
B00SNO8U0C,100.0,1
B07FS6FC3B,100.0,1
B0745Y2YWT,100.0,1
B00HWINSOS,100.0,1
B07JM2MVQY,100.0,1
B0012S7HP0,100.0,1
B017IVBV5G,100.0,1
B003E9TZ2I,100.0,1
B06X3XRZHP,100.0,1
B07VHKLD1H,100.0,1
B088P292ZN,100.0,1
B0009EG5D8,100.0,1
B07MMML9C4,100.0,1
B075LMVTDS,100.0,1
B00HS1AQNK,100.0,1
B01659WHW8,100.0,1
B078ZNRTLP,100.0,1
B00W7BNXEU,100.0,1
B06Y36J7SL,100.0,1
B079PZL41G,100.0,1
B001LRMQH6,100.0,1
B00DGXXPF0,100.0,1
B088M5XHDP,100.0,1
B07VVX6WX2,100.0,1
B07J9RNQGC,100.0,1
B071ND4MJ1,100.0,1
B088CR8VV4,100.0,1
B06XZX4LSX,100.0,1
B00LV553PK,100.0,1
B07BMJJM6S,100.0,1
B009W50IQA,100.0,1
B0762R6WS7,100.0,1
B01LZSSGOF,100.0,1
B00B3CUA0E,100.0,1
B00NHXZGQK,100.0,1
B07L1ZPPXS,100.0,1
B00JCBXGHM,100.0,1
B00GZDAD30,100.0,1
B07TMMVN6B,100.0,1
B01JUAUAIM,100.0,1
B00LUE6DN8,100.0,1
B0119L8FH8,100.0,1
B0035AQCT0,100.0,1
B01JP90R4U,100.0,1
B004FF6V8G,100.0,1
B0186KF3LQ,100.0,1
B08MVLHNMM,100.0,1
B01MXF3FAP,100.0,1
B01N20ZCKH,100.0,1
B077VBVR64,100.0,1
B00ZWZP49U,100.0,1
B01MTMYMET,100.0,1
B0009E6RQS,100.0,1
B01N5SJEI0,100.0,1
B072QYWB29,100.0,1
B006WPGZAG,100.0,1
B07BVZ28B5,100.0,1
B0109SJQCU,100.0,1
B012XJGI38,100.0,1
B01LEUMMIW,100.0,1
B00XYLGOD4,100.0,1
B0772T4RN7,100.0,1
B0090QVVPI,100.0,1
B00JL5HKVM,100.0,1
B07T81QM35,100.0,1
B0069VZHP2,100.0,1
B002WLWB6Q,100.0,1
B07RDF9ZJM,100.0,1
B07RBTC26Y,100.0,1
B01EVRHB86,100.0,1
B08W9P9M9J,100.0,1
B07G4JSPSH,100.0,1
B07VRC7YNW,100.0,1
B00LDXZ1CK,100.0,1
B073MYRBPL,100.0,1
B07Y828JJB,100.0,1
B07GP4QX8Z,100.0,1
B00008B5E0,100.0,1
B01KC2ZDLQ,100.0,1
B0788N1GG9,100.0,1
B00NAR3B0Q,100.0,1
B075WNTYXY,100.0,1
B07DSW6YDS,100.0,1
B00ZQ2ZF3E,100.0,2
B083WFDQGC,100.0,1
B01FVVHOYW,100.0,1
B00PE7M56Q,100.0,1
B07RGTNLWX,100.0,1
B0002F5H1K,100.0,1
B01IXHGTS8,100.0,1
B01ECJ2GHO,100.0,1
B00TIFLOVW,100.0,1
B00A4OM0JQ,100.0,1
B07RT42LP6,100.0,1
B019IL9WBO,100.0,1
B001ADSL0W,100.0,1
B01FRGPOIY,100.0,1
B00FT2RJ2Q,100.0,1
B093WZHCTR,100.0,1
B075FRZXZV,80.0,1
B0768SPJ94,75.0,1
B07P8SCPC2,75.0,1
B00BCL96T2,75.0,2
B072PTJXPT,75.0,1
B00IINBUCI,75.0,1
B074GXMVQ7,75.0,1
B010RKUGOM,75.0,1
B07HQ8YXC3,75.0,1
B013YM3HCS,66.66666666666666,1
B01MYXNQWK,66.66666666666666,1
B07D1HFGNM,66.66666666666666,1
B089Q5JMD5,66.66666666666666,1
B008MBIJP2,66.66666666666666,1
B07G7Y6C5D,66.66666666666666,1
B015DBHF8K,66.66666666666666,1
B005HUPMLK,66.66666666666666,1
B0719BC5FS,66.66666666666666,2
B072VGV3WC,66.66666666666666,1
B07VCXZQ9C,66.66666666666666,1
B00PXDQC4C,66.66666666666666,1
B01EFN80GS,66.66666666666666,1
B07CYJZRL7,66.66666666666666,1
B0B9XZK2CL,66.66666666666666,1
B07WJYM814,66.66666666666666,1
B07KVQL1VP,66.66666666666666,1
B005P0TDG2,66.66666666666666,2
B003H916AE,66.66666666666666,1
B098XJCVHH,66.66666666666666,1
B00RPOZZOU,66.66666666666666,1
B09Y1JVP6Q,66.66666666666666,1
B0719KPL7W,66.66666666666666,1
B07MWH8BFC,66.66666666666666,1
B0166P1BRI,66.66666666666666,1
B08HYM28GP,66.66666666666666,1
B07NDSVNT2,66.66666666666666,1
B07P71VSKM,66.66666666666666,1
B009T7IV74,66.66666666666666,1
B00RVMY5HE,66.66666666666666,1
B01F5D0O5M,66.66666666666666,1
B002YTXMT6,66.66666666666666,2
B09BG68WB8,66.66666666666666,1
B086VNQP8F,66.66666666666666,1
B07V8HZDLV,66.66666666666666,1
B06XKDM3QP,66.66666666666666,1
B01CGU4T2G,66.66666666666666,1
B007JPMNMW,66.66666666666666,1
B01GCT8TRI,66.66666666666666,2
B07YT3SFC5,66.66666666666666,1
B015NTHWSU,66.66666666666666,1
B0071FYSGO,66.66666666666666,2
B00QHA4G02,66.66666666666666,1
B07C96DG6S,66.66666666666666,2
B078G7YSBR,66.66666666666666,1
B00B8XRX1W,66.66666666666666,1
B07DG1LBQT,66.66666666666666,1
B08G1TKC91,66.66666666666666,2
B08NW6G4X6,66.66666666666666,1
B014SP6F9C,66.66666666666666,1
B08GLG8JTV,66.66666666666666,1
B071R5CK6L,66.66666666666666,1
B00AUDAE4O,66.66666666666666,1
B0895ZSJ3B,66.66666666666666,1
B08JYYTN17,66.66666666666666,1
B00RWSEP9A,66.66666666666666,1
B08CRK4PPV,66.66666666666666,1
B00FZJ25TU,66.66666666666666,1
B071VYTTYH,66.66666666666666,1
B07RXDVC8P,66.66666666666666,1
B07JRBNBCX,66.66666666666666,1
B01N0AH5HE,66.66666666666666,1
B07VH6KDY8,66.66666666666666,1
B004OLUEZ2,66.66666666666666,1
B07451VMPS,66.66666666666666,1
B091DDS49D,66.66666666666666,1
B00XYLC7X0,66.66666666666666,1
B07595L3GY,66.66666666666666,1
B00EMIANN0,66.66666666666666,1
B00XYM8R4M,66.66666666666666,1
B07DV978JW,66.66666666666666,1
B01CC7LSE0,66.66666666666666,2
B01L7RP13A,66.66666666666666,2
B076Z8897B,66.66666666666666,1
B0865ZY2XX,66.66666666666666,1
B00PDEHENE,66.66666666666666,1
B00TAHJOYC,66.66666666666666,2
B012XY3YLM,66.66666666666666,2
B01499JMGU,66.66666666666666,1
B00AN87HW8,66.66666666666666,1
B0925ZS2K7,66.66666666666666,1
B00INZAA72,66.66666666666666,2
B00795TDLQ,66.66666666666666,1
B07PQCSHYG,66.66666666666666,1
B0132LOBXK,66.66666666666666,1
B00DXPYEGU,66.66666666666666,1
B00ZXFJ7SS,66.66666666666666,1
B072F6XWQX,66.66666666666666,1
B013JXJ8VG,66.66666666666666,1
B087CJSMW7,66.66666666666666,1
B01ABRYIWW,66.66666666666666,1
B07PMVCBGJ,66.66666666666666,1
B00BSMWMK0,66.66666666666666,1
B07FQSQFGS,66.66666666666666,1
B01B3CLUZC,66.66666666666666,1
B00074B67U,66.66666666666666,1
B073BGJ9Z1,66.66666666666666,2
B00ZHPVYDU,66.66666666666666,1
B01M5F4U6S,66.66666666666666,1
B01697SF1S,66.66666666666666,1
B01LZZP1VA,66.66666666666666,2
B00VHPWF6E,66.66666666666666,1
B01FZDBM94,66.66666666666666,1
B01JOKTHE6,66.66666666666666,1
B005NF71ZE,66.66666666666666,1
B018G58OGM,66.66666666666666,1
B004RKP6RG,66.66666666666666,3
B07XTDZ97F,66.66666666666666,2
B00O3DXC64,66.66666666666666,1
B08M68QHC8,66.66666666666666,1
B081RZD6RS,66.66666666666666,1
B01AHJET8W,66.66666666666666,1
B08CZTDF22,66.66666666666666,1
B00YV2410I,66.66666666666666,1
B00HVLUSGM,60.0,1
B01KJPG2CU,60.0,1
B01BY6QBWE,60.0,1
B004IZYEZU,60.0,2
B004J02CIA,60.0,1
B00LTU1ZY0,60.0,2
B07DF4JMKQ,60.0,1
B07ZYGNVSJ,60.0,1
B072FPJFD1,60.0,1
B000UJE6UG,60.0,1
B00O5EL4MA,60.0,1
B00NXSJ71E,60.0,1
B07TLMQ2QH,60.0,1
B06Y3KZRPR,60.0,1
B08R7L3XG6,60.0,1
B018SW6K7I,60.0,3
B008B97U2I,60.0,1
B001B84JPW,60.0,1
B07VMFSFSV,60.0,1
B07DLFRP8F,60.0,2
B09GKV39YF,60.0,1
B001BZYG5I,60.0,2
B00UDVWANQ,60.0,1
B075CVKJR4,57.14285714285714,1
B00C0KOAVI,57.14285714285714,2
B07JF426T5,57.14285714285714,1
B00EUVASKC,57.14285714285714,3
B000XXBHA6,50.0,1
B075P264HH,50.0,1
B071KTJ5QV,50.0,1
B08BK416S3,50.0,1
B00IEXBGTO,50.0,1
B074M9XM67,50.0,1
B07X9376ZF,50.0,1
B06XYCBSC7,50.0,1
B07CHN26RZ,50.0,1
B081S8RTB2,50.0,1
B01MUCAKZ5,50.0,1
B078H5VM3L,50.0,1
B07S96YRMB,50.0,1
B07L8NGN5D,50.0,1
B08HQRL25S,50.0,1
B005V2EXS2,50.0,1
B01LBP5RP0,50.0,1
B00BBR34V8,50.0,1
B07WTN8GYH,50.0,1
B08CN4YM6Z,50.0,1
B001DZVELU,50.0,1
B07YBHSZK3,50.0,1
B07F1T7ML7,50.0,2
B01JCN9HMM,50.0,1
B09KXRFQHH,50.0,1
B07GL4LMNR,50.0,1
B0194MNVIC,50.0,1
B001Q3KSPM,50.0,2
B00826GA76,50.0,1
B00XRZGLJY,50.0,1
B08F6SR5P4,50.0,2
B0002H06X2,50.0,1
B074R8RNFC,50.0,1
B01C30Q5S0,50.0,1
B095BKWCYH,50.0,1
B00GB5IPJQ,50.0,1
B01N4K6K9M,50.0,1
B06XFLXQRC,50.0,1
B093DQHS8J,50.0,1
B010ZI8OPE,50.0,1
B00D1FN1OS,50.0,1
B07D5K96X5,50.0,1
B08QHKPRVQ,50.0,1
B07D487TV7,50.0,2
B01MDVNRJB,50.0,2
B08135NL3H,50.0,1
B00KHNN3UY,50.0,1
B07JHY737N,50.0,1
B094DT13MB,50.0,1
B00EOID8SU,50.0,1
B06XTWR51G,50.0,1
B015I473AW,50.0,1
B00IGM6D14,50.0,1
B00D3D06HS,50.0,1
B0735L27H9,50.0,1
B08GX5CNMW,50.0,1
B07V1ZWWDZ,50.0,1
B01LYNYD3D,50.0,1
B01G2AIH5Q,50.0,1
B0002D0KK0,50.0,1
B018427MOC,50.0,1
B00H8QHI36,50.0,1
B07HNT8SQL,50.0,2
B07T1FB93R,50.0,1
B085FV2Q6Y,50.0,1
B07QLNTXMP,50.0,1
B08CXNL6J5,50.0,1
B08PYWH3T9,50.0,1
B018SDLN06,50.0,1
B079Q7LQCY,50.0,1
B07FK2JZZQ,50.0,1
B01MG34R7M,50.0,1
B00MFPFBHU,50.0,1
B00O86L54W,50.0,1
B001NI4M1Q,50.0,1
B0002KZDIM,50.0,1
B00NNU928U,50.0,1
B07MFH8PCN,50.0,1
B00X54YZW2,50.0,1
B07RPW4PSS,50.0,1
B07DHDJ8XK,50.0,1
B018KS2D4Y,50.0,1
B00M7DDMOO,50.0,1
B01HEVJ8OQ,50.0,1
B07HL1BT61,50.0,1
B09284LLJK,50.0,1
B01510NCLM,50.0,1
B00T9J1KDO,50.0,1
B00TOX0ODM,50.0,1
B019DFG9DE,50.0,1
B07HVW87XS,50.0,1
B08TTJX9HV,50.0,1
B01LXZP5F9,50.0,1
B075M81BZ7,50.0,1
B09HH7661G,50.0,1
B01AZYJY16,50.0,2
B08MZVKQRW,50.0,1
B07D44CL5Y,50.0,1
B009URS0CE,50.0,1
B07ZH6JQ4C,50.0,1
B06XC5X239,50.0,1
B085CNR83N,50.0,1
B01HH2PPZS,50.0,1
B01N32CO1C,50.0,1
B08D6LW8TC,50.0,1
B07HCTQD5R,50.0,1
B019C4H93A,50.0,1
B06Y2VQ4WP,50.0,1
B01KLTG2OM,50.0,1
B07WNXZMJH,50.0,2
B071JY2DZ1,50.0,1
B001E7VEIK,50.0,1
B09KTBNV4K,50.0,1
B07VT5CK9Q,50.0,1
B093VMH8NY,50.0,1
B00LQDFW26,50.0,1
B07Q84S16T,50.0,1
B07Q37QHYF,50.0,1
B014K8Z9Q2,50.0,1
B089N4FX5D,50.0,1
B01FHYV48A,50.0,1
B07H8Y5QT2,50.0,1
B074V5KQNP,50.0,1
B004X7OIRC,50.0,1
B079FRM9XG,50.0,1
B00T3HC5M2,50.0,1
B00879M1T4,50.0,1
B01JSI2JZ8,50.0,1
B00SSNS5BW,50.0,2
B09LXGZ24C,50.0,1
B071H1125R,50.0,1
B08224KN82,50.0,1
B0B73VN9CG,50.0,1
B073PXYYRH,50.0,2
B07ZJB8J46,50.0,1
B00M108C3Y,50.0,1
B0056RQRXQ,50.0,1
B06XGK65LQ,50.0,1
B01EKJK1OG,50.0,1
B01IAF02Q8,50.0,1
B07C3T6JCB,50.0,1
B00D3S4EE4,50.0,1
B0785HJVFT,50.0,1
B07GNWPXX7,50.0,1
B00H4EU8HU,50.0,1
B01M9BMLCG,50.0,1
B071F3XZ38,50.0,1
B01667IMKU,50.0,1
B082LYFB59,50.0,1
B000A1BMLA,50.0,1
B0074EVT7I,50.0,1
B00MIF0OWO,50.0,1
B0759JRZ4K,50.0,1
B087M39FJF,50.0,1
B079T9JMJ7,50.0,1
B06XW37GF4,50.0,1
B07S2N42RR,50.0,1
B00SXPBI3C,50.0,1
B00R6OX988,50.0,1
B079Z19NFP,50.0,1
B00OMR0FE8,50.0,1
B00MOCJKEO,50.0,1
B07DJ19SMQ,50.0,1
B00Q1J0A5Y,50.0,1
B002CDDBH2,50.0,1
B01C2UH40E,50.0,1
B00BBVVA2Y,50.0,1
B003AZ3E5U,50.0,1
B00V8YBX2Q,50.0,1
B01N7K1IHW,50.0,1
B08M62GCBZ,50.0,1
B01NCMH48B,50.0,1
B0B5KWB91M,50.0,1
B01L0FOCA2,50.0,1
B08QRW6SCL,50.0,1
B005PW4554,50.0,1
B07YKVFBC9,50.0,1
B07BRL3WPM,50.0,1
B001ANK484,50.0,1
B01I29HKJY,50.0,1
B08DMR3T8G,50.0,1
B00M1H8XQ8,50.0,1
B07DGTZVBT,50.0,1
B01B8XTQ6Q,50.0,1
B07HFPMTMW,50.0,1
B00NGUIT5O,50.0,1
B07Y4J8H21,50.0,1
B08PMKPH2D,50.0,1
B01CMON58U,50.0,1
B087CG6WQY,50.0,1
B07N848PV8,50.0,2
B004XL1IR6,50.0,1
B001EY8GNO,50.0,1
B0018A5R5O,50.0,1
B00TUQGQH6,50.0,1
B0009QVOQO,50.0,1
B00G8XX8PC,50.0,1
B08J7WKS8Z,50.0,1
B071QYGRRL,50.0,1
B016849L74,50.0,1
B001VCOZDY,50.0,1
B07F5M8PGB,50.0,1
B00QFVFES6,50.0,1
B00BYMKI28,50.0,1
B07BJCR1ZZ,50.0,1
B0771LVZX9,50.0,1
B007OLPX3M,50.0,1
B07F2PGHT7,50.0,1
B002J0MAO8,50.0,1
B0049BE8D6,50.0,1
B00C780KZI,50.0,1
B09W8SVPRM,50.0,1
B08Q5NDH2Y,50.0,1
B07FBJMPW8,50.0,1
B00MGMX98U,50.0,1
B01HC6X80I,50.0,1
B0002D0KBE,50.0,1
B00O2Q5NJG,50.0,1
B071HJLJMZ,50.0,1
B00DGEL0KG,50.0,1
B06VYC23N2,50.0,1
B01CUACZB4,50.0,1
B00LGMB7OO,50.0,1
B08DXVMBGH,50.0,1
B0886LPB8G,50.0,1
B07NKSP33N,50.0,1
B011U2F37G,50.0,1
B018VAQWEI,50.0,1
B07285HG9R,50.0,1
B01F8AWWAW,50.0,1
B003HGN8Y4,50.0,1
B07V71GPDS,50.0,1
B00NY9K7WA,50.0,1
B078W78G48,50.0,1
B01G4Z2BP6,50.0,1
B01EGEZ3YS,50.0,1
9788077587,50.0,1
B00JHKIT5M,50.0,1
B07KB128PV,50.0,1
B087R2QC1P,50.0,1
B00GHQU7IQ,50.0,1
B088BMPRHQ,50.0,1
B089SVSYYM,50.0,1
B000CCG6HC,50.0,1
B00D3LDBOU,50.0,1
B07NQJLLNH,50.0,1
B0012YTLKI,50.0,1
B09SH2H36P,50.0,1
B07KBD8TP2,50.0,2
B07G55NKMX,50.0,1
B08KLGPTHV,50.0,1
B01C00VARY,50.0,1
B072F61MCB,50.0,1
B01E6ZEP9G,50.0,1
B000NNM5L6,50.0,1
B076JGRTT1,50.0,1
B007PJ6I2S,50.0,1
B00DSUKV3K,50.0,1
B09NPSKY7S,50.0,1
B08VJK5NW4,50.0,1
B01AUE4DJO,50.0,1
B07YHDMR8R,50.0,1
B07MBDBT6Y,50.0,1
B01C4QZ4PS,50.0,1
B07HCFKYTB,50.0,1
B01A5YRVMK,50.0,1
B00PXSI63W,50.0,1
B01IMQLP20,50.0,1
B08GFKCF99,50.0,1
B01MG6D2T2,50.0,1
B09F3GHFX5,50.0,1
B00DZUAV5G,50.0,1
B06WVLR7KG,50.0,1
B00EHSVGOA,50.0,1
B012OTSO4I,50.0,1
B003YDWKBM,50.0,1
B07RRSW4KK,50.0,1
B07QQNFZTB,50.0,1
B07SRRNCQ4,50.0,1
B0134CH45Y,50.0,1
B07ZQPJP8V,50.0,1
B075FMDKYV,50.0,1
B000NO139A,50.0,1
B076VNGF2S,50.0,1
B00E4MPXKC,50.0,1
B01D06VJSW,50.0,1
B01LXSZKVE,50.0,1
B01IXS3GCY,50.0,1
B000O5INXW,50.0,1
B00N2QO5H8,50.0,1
B07Q19TM5J,50.0,1
B010H14VOC,50.0,1
B01GXMGKO8,50.0,1
B0002D0KLO,50.0,1
B015XJHXKC,50.0,1
B00ET8NX1W,50.0,2
B00Y1C4DA6,50.0,1
B00LH281Y2,50.0,1
B00LNWAL6C,50.0,1
B00LH2G5HW,50.0,1
B007MJK8M2,50.0,1
B07324V9L5,50.0,1
B012DPQ36O,50.0,1
B074CH7D8T,50.0,1
B01FF4FX2U,50.0,1
B06XB88NX8,50.0,1
B09SG1XRKM,50.0,1
B00WZQP3EK,50.0,1
B01C7SQY0W,50.0,1
B07X2B3VSR,50.0,1
B0198PZBMY,50.0,1
B07D1JG7RP,50.0,1
B01NBI87QV,50.0,1
B01MTL3CF6,50.0,1
B071KT9Q59,50.0,1
B07BJ2N1HY,50.0,1
B0046VXQQE,50.0,1
B08B8J7Q18,50.0,1
B0865QLC7M,50.0,1
B0769DFKTC,50.0,1
B00LQDF122,50.0,1
B00IUT9UR2,50.0,1
B01CQOQLDM,50.0,1
B07Y553BTX,50.0,1
B00M9YX5HU,50.0,1
B07C8GHYC4,50.0,1
B09KKZGMSN,50.0,1
B08CVDKCNX,50.0,1
B07DYQBHTH,50.0,1
B06ZZR11RB,50.0,1
B08GKLVP63,50.0,1
B00A00JL82,50.0,1
B01NBASSPR,50.0,1
B071W25ZQM,50.0,1
B00GMIU0RM,50.0,1
B076VW4N9V,50.0,1
B00MRGMALM,50.0,1
B08L7257DL,50.0,1
B01MTK2RRZ,50.0,1
B084LCNQZS,50.0,1
B01BJPADVA,50.0,1
B0863DH4RF,50.0,1
B011TU3RF4,50.0,1
B0B63SWBZ3,50.0,1
B006U80XR6,50.0,1
B0887TB9GY,50.0,1
B0892CHPMJ,50.0,1
B01AOGP662,50.0,1
B00FOGYNAI,50.0,2
B073JZ2LST,50.0,1
B07925VR3F,50.0,1
B07HH1NZDN,50.0,1
B01I764N0Q,50.0,1
B07L89XL8M,50.0,1
B01EAC9E64,50.0,1
B075QMDLGH,50.0,1
B01N2GBDKN,50.0,1
B092ZSS9BX,50.0,1
B00CBRILZQ,50.0,1
B09S6K7TLQ,50.0,1
B01HDTFPC8,50.0,1
B01HEH2HXO,50.0,1
B0BSH5HNF5,50.0,1
B006SVZSY8,50.0,1
B01N7KGB66,50.0,1
B00IJF8OQ0,50.0,1
B01N4BDSF9,50.0,1
B07D6SWYV4,50.0,1
B0714FG61C,50.0,1
B00ZRQJ71U,50.0,1
B0023T60V4,50.0,1
B0859NSGD7,50.0,1
B016T96QQ2,50.0,1
B07MGWQLTK,50.0,1
B00ZUYBCKS,50.0,1
B013XL3ZAE,50.0,1
B071D9JS4Q,50.0,1
B071LMBP6G,50.0,1
B0002IOXU8,50.0,1
B074T41RSG,50.0,1
B01N0LEY2F,50.0,1
B074XK78YB,50.0,1
B08NSMVHGD,50.0,1
B00FSIN0U6,50.0,1
B002AT4UJQ,50.0,1
B07JMLNCSB,50.0,1
B07SBWJP98,50.0,1
B006L4DLW8,50.0,1
B07X2PD19N,50.0,1
B06WVJFX7J,50.0,1
B01N2VIIXU,50.0,1
B005MII5MK,50.0,1
B000EEHEYW,50.0,1
B07MFN49MT,50.0,1
B09TRVJTHY,50.0,1
B00VAR66WS,50.0,1
B08LTC3D9T,50.0,1
B08TY6PZJN,50.0,1
B01LW3S4OH,50.0,1
B01N5QJI7I,50.0,1
B08JCVDY86,50.0,1
B00XYVE4B8,50.0,1
B003MYP0H4,50.0,1
B07RNW95P5,50.0,1
B017JGMXI4,50.0,1
B00NTS14C8,50.0,1
B018I958RY,50.0,1
B00T6JGP1E,50.0,1
B083XFLWN5,50.0,1
B09YNGFVP6,50.0,1
B091YC9MVQ,50.0,1
B07R5QNSNG,50.0,1
B07LFKGN2D,50.0,1
B09JSQJJCJ,50.0,1
B003VAS4EU,50.0,1
B004IZYFUY,50.0,1
B07BBHPTTJ,50.0,1
B00Q8KGL54,50.0,1
B002CD7C4A,50.0,1
B0002GJ3E6,50.0,1
B07DWLKSRJ,50.0,1
B07L47J39R,50.0,1
B000TXR7ZE,50.0,1
B00P27DKW6,50.0,1
B088LTP4BC,50.0,1
B00CGIM8WM,50.0,1
B08NVXWL4C,50.0,1
B071JKKQBR,50.0,1
B083ZCGYG3,50.0,1
B09BDWF29H,50.0,1
B00SA9IS6G,50.0,2
B08NFQ8BWJ,50.0,1
B07C9KBV49,50.0,1
B079Z5XNQ9,50.0,1
B06XHZHPXJ,50.0,1
B00LOX0NIG,50.0,1
B01MA2E25V,50.0,1
B009K6R3GE,50.0,1
B07M79DTRM,50.0,1
B01NCXL54Q,50.0,1
B081XKTK8C,50.0,1
B071D5BMVF,50.0,1
B01MFAI1KW,50.0,1
B07TS65G1W,50.0,1
B08R8NQZG2,50.0,1
B005FCAJ2M,50.0,1
B01M6Z8EOZ,50.0,1
B018JZFCNC,50.0,1
B081VRLR5M,50.0,1
B00006M0WJ,50.0,1
B01L9Z8X08,50.0,1
B00LQDGMKC,50.0,1
B007GGALVY,50.0,1
B07TKXPYJ4,50.0,1
B08NRPXX17,50.0,1
B00PCZ3XZC,50.0,1
B016N17IO0,50.0,1
B075BJRW4C,50.0,1
B01HMKGOIC,50.0,1
B07YX2WG5X,50.0,1
B08YK3Q1NJ,50.0,1
B01D8K1P3O,50.0,1
B00ZR20ZZG,50.0,1
B07JKLX3MJ,50.0,1
B07VST4VXY,50.0,1
B01IAEV6YG,50.0,1
B09X9M4KLH,50.0,1
B0006JAIUM,50.0,1
B07WLJQSMS,50.0,1
B0B6NYRTZG,50.0,1
B07VTR3M6D,50.0,1
B00LQDAYT2,50.0,1
B00EJQJ19C,50.0,1
B00B2EYBHG,50.0,1
B01C83CITM,50.0,1
B0002E2XDG,50.0,1
B08K7GSZLL,50.0,1
B01MD0UCV5,50.0,1
B001DJ6LNM,50.0,1
B01MPXYJND,50.0,1
B07HX15XF3,50.0,1
B0798NJ861,50.0,1
B01N1XSKZM,50.0,2
B07HJH8T5T,50.0,1
B09PBR593C,50.0,1
B00SPFZRLY,50.0,1
B072C32CCM,50.0,1
B01H4MA204,50.0,1
B00Q8KIHRY,50.0,1
B01E9K8Y40,50.0,1
B07WW1ZJ8V,50.0,1
B01DYRR31E,50.0,1
B005HXQ85G,50.0,1
B01AYOLVEA,50.0,1
B0042RJBKM,50.0,1
B07GZDYY84,50.0,1
B083XZ82WK,50.0,1
B07VK4W9HS,50.0,1
B00RADA3LG,50.0,1
B00BD5FEMK,50.0,1
B00JCBNH1W,50.0,1
B0778T39WV,50.0,1
B00186J790,50.0,1
B00N37D220,50.0,1
B07PQGZSF4,50.0,2
B07V3JWFCD,50.0,1
B0013KBYKG,50.0,1
B083F18LNL,50.0,1
B07RYQLQ7X,50.0,1
B0748KSPFY,50.0,1
B00W3EE7UU,50.0,1
B01KU5500E,50.0,1
B00F97J55K,50.0,1
B074TGZDCF,50.0,1
B002EKM8FO,50.0,1
B08PP58ZL7,50.0,1
B002EDM9AU,50.0,1
B07BVDGFSR,50.0,1
B07VPKHSBF,50.0,1
B089N3MTQY,50.0,1
B012A292M2,50.0,1
B00BT54YDY,50.0,1
B08JLBWFDG,50.0,1
B0002F6S36,50.0,1
B00NBE0NSG,50.0,1
B01N9UUXWR,50.0,1
B0885W3CV7,50.0,1
B0711B8BNP,50.0,1
B00MYRSLN0,50.0,1
B073TY56QK,50.0,1
B00WIILIJE,50.0,1
B07C7PHD2V,50.0,1
B06XCNR1GF,50.0,2
B07BSQF395,50.0,1
B076FH5WV4,50.0,1
B089F1NP66,50.0,1
B01MY501ST,50.0,1
B004HI364I,50.0,1
B01BTZH64C,50.0,1
B09G2K6BHK,50.0,1
B07YVHBR96,50.0,1
B06ZY7LQW3,50.0,1
