parent_asin,overall_sentiment_score,total_reviews,positive_count,neutral_count,negative_count,% positive,% neutral,% negative
B0002FOXD8,1.0,2,2,0,0,100.0,0.0,0.0
B0002GFO9E,1.0,1,1,0,0,100.0,0.0,0.0
B0002GFODK,1.0,1,1,0,0,100.0,0.0,0.0
B0002GFP9I,1.0,1,1,0,0,100.0,0.0,0.0
B0002GH8X4,-0.5,2,0,1,1,0.0,50.0,50.0
B0002GIV1W,1.0,1,1,0,0,100.0,0.0,0.0
B0002GJ4KO,1.0,1,1,0,0,100.0,0.0,0.0
B0002GJNBO,1.0,1,1,0,0,100.0,0.0,0.0
B0002GJNEG,1.0,1,1,0,0,100.0,0.0,0.0
B0002GKRPU,1.0,1,1,0,0,100.0,0.0,0.0
B0002GKXP4,1.0,1,1,0,0,100.0,0.0,0.0
B0002GKYZI,1.0,1,1,0,0,100.0,0.0,0.0
B0002GLBUK,1.0,1,1,0,0,100.0,0.0,0.0
B0002GMG1I,1.0,1,1,0,0,100.0,0.0,0.0
B0002GNT0U,1.0,1,1,0,0,100.0,0.0,0.0
B0002GNZBS,1.0,1,1,0,0,100.0,0.0,0.0
B0002GO15C,0.0,1,0,1,0,0.0,100.0,0.0
B0002GO3SW,1.0,1,1,0,0,100.0,0.0,0.0
B0002GO4Y0,1.0,1,1,0,0,100.0,0.0,0.0
B0002GO8NM,0.0,1,0,1,0,0.0,100.0,0.0
B0002GOBC0,1.0,1,1,0,0,100.0,0.0,0.0
B0002GTTRC,0.2,5,2,2,1,40.0,40.0,20.0
B0002GU1EW,1.0,1,1,0,0,100.0,0.0,0.0
B0002GUFDO,1.0,1,1,0,0,100.0,0.0,0.0
B0002GW3Y8,-1.0,1,0,0,1,0.0,0.0,100.0
B0002GW64A,1.0,1,1,0,0,100.0,0.0,0.0
B0002GWKI2,1.0,1,1,0,0,100.0,0.0,0.0
B0002GWLO0,1.0,1,1,0,0,100.0,0.0,0.0
B0002GWNMU,0.5,2,1,1,0,50.0,50.0,0.0
B0002GWRIK,0.0,2,1,0,1,50.0,0.0,50.0
B0002GWZ46,1.0,1,1,0,0,100.0,0.0,0.0
B0002GX7XY,0.75,4,3,1,0,75.0,25.0,0.0
B0002GX96Y,1.0,1,1,0,0,100.0,0.0,0.0
B0002GXPRM,1.0,2,2,0,0,100.0,0.0,0.0
B0002GXRF2,1.0,1,1,0,0,100.0,0.0,0.0
B0002GXZAO,1.0,1,1,0,0,100.0,0.0,0.0
B0002GXZUY,0.0,1,0,1,0,0.0,100.0,0.0
B0002GY64S,0.0,1,0,1,0,0.0,100.0,0.0
B0002GYX78,1.0,1,1,0,0,100.0,0.0,0.0
B0002GYYPE,-1.0,1,0,0,1,0.0,0.0,100.0
B0002GZBKG,1.0,1,1,0,0,100.0,0.0,0.0
B0002GZLDI,0.0,1,0,1,0,0.0,100.0,0.0
B0002GZLYM,0.0,1,0,1,0,0.0,100.0,0.0
B0002GZSNQ,0.0,1,0,1,0,0.0,100.0,0.0
B0002GZSQI,1.0,1,1,0,0,100.0,0.0,0.0
B0002GZV5Q,1.0,1,1,0,0,100.0,0.0,0.0
B0002GZZNY,1.0,1,1,0,0,100.0,0.0,0.0
B0002H013M,1.0,1,1,0,0,100.0,0.0,0.0
B0002H06X2,1.0,1,1,0,0,100.0,0.0,0.0
B0002H0D58,1.0,1,1,0,0,100.0,0.0,0.0
B0002H0GF0,0.0,1,0,1,0,0.0,100.0,0.0
B0002H0M7W,1.0,1,1,0,0,100.0,0.0,0.0
B0002H0MC2,-1.0,1,0,0,1,0.0,0.0,100.0
B0002H0OCK,1.0,1,1,0,0,100.0,0.0,0.0
B0002H0RXQ,1.0,1,1,0,0,100.0,0.0,0.0
B0002H0S5I,1.0,1,1,0,0,100.0,0.0,0.0
B0002H0SA8,-1.0,1,0,0,1,0.0,0.0,100.0
B0002H0SUS,0.0,1,0,1,0,0.0,100.0,0.0
B0002H7U6I,1.0,1,1,0,0,100.0,0.0,0.0
B0002HLJR4,1.0,1,1,0,0,100.0,0.0,0.0
B0002HLKKK,1.0,1,1,0,0,100.0,0.0,0.0
B0002HMO1E,0.0,1,0,1,0,0.0,100.0,0.0
B0002HS7OW,0.0,1,0,1,0,0.0,100.0,0.0
B0002HU8NK,1.0,1,1,0,0,100.0,0.0,0.0
B0002I20B2,1.0,1,1,0,0,100.0,0.0,0.0
B0002I6LW6,-1.0,1,0,0,1,0.0,0.0,100.0
B0002I6PRM,1.0,1,1,0,0,100.0,0.0,0.0
B0002I8Y6W,0.6,5,4,0,1,80.0,0.0,20.0
B0002I907O,1.0,1,1,0,0,100.0,0.0,0.0
B0002IGCLQ,0.0,2,1,0,1,50.0,0.0,50.0
B0002IHDYG,1.0,1,1,0,0,100.0,0.0,0.0
B0002IHGAC,1.0,1,1,0,0,100.0,0.0,0.0
B0002II6LK,0.0,2,1,0,1,50.0,0.0,50.0
B0002II7H8,1.0,1,1,0,0,100.0,0.0,0.0
B0002IJ9NE,1.0,1,1,0,0,100.0,0.0,0.0
B0002IJEES,0.0,1,0,1,0,0.0,100.0,0.0
B0002IJG9Q,1.0,1,1,0,0,100.0,0.0,0.0
B0002IL4B4,1.0,1,1,0,0,100.0,0.0,0.0
B0002IOXU8,1.0,1,1,0,0,100.0,0.0,0.0
B0002ISPTI,0.0,1,0,1,0,0.0,100.0,0.0
B0002JG4GS,0.7142857142857143,7,6,0,1,85.71428571428571,0.0,14.285714285714285
B0002JKOZA,1.0,1,1,0,0,100.0,0.0,0.0
B0002JL2D8,1.0,1,1,0,0,100.0,0.0,0.0
B0002JSWI6,0.0,1,0,1,0,0.0,100.0,0.0
B0002KHT8Y,1.0,3,3,0,0,100.0,0.0,0.0
B0002KX5E6,-1.0,1,0,0,1,0.0,0.0,100.0
B0002KXMT4,1.0,2,2,0,0,100.0,0.0,0.0
B0002KZAK8,1.0,1,1,0,0,100.0,0.0,0.0
B0002KZHQA,-1.0,1,0,0,1,0.0,0.0,100.0
B0002KZJ90,0.0,1,0,1,0,0.0,100.0,0.0
B0002KZJH2,0.5,2,1,1,0,50.0,50.0,0.0
B0002KZQ2A,1.0,1,1,0,0,100.0,0.0,0.0
B0002KZQ34,1.0,1,1,0,0,100.0,0.0,0.0
B0002KZSXM,-1.0,1,0,0,1,0.0,0.0,100.0
B0002L294M,1.0,1,1,0,0,100.0,0.0,0.0
B0002L51D8,1.0,1,1,0,0,100.0,0.0,0.0
B0002L51GK,1.0,1,1,0,0,100.0,0.0,0.0
B0002L52GY,1.0,1,1,0,0,100.0,0.0,0.0
B0002LDFT0,1.0,1,1,0,0,100.0,0.0,0.0
B0002LT634,1.0,1,1,0,0,100.0,0.0,0.0
B0002M3OUO,0.0,1,0,1,0,0.0,100.0,0.0
B0002M5JNY,1.0,2,2,0,0,100.0,0.0,0.0
B0002M6A82,1.0,1,1,0,0,100.0,0.0,0.0
B0002M6Q9A,0.0,1,0,1,0,0.0,100.0,0.0
B0002M6ZIC,0.5,2,1,1,0,50.0,50.0,0.0
B0002M72JS,1.0,1,1,0,0,100.0,0.0,0.0
B0002M7MTS,1.0,1,1,0,0,100.0,0.0,0.0
B0002MDTVS,1.0,1,1,0,0,100.0,0.0,0.0
B0002MS7NS,1.0,2,2,0,0,100.0,0.0,0.0
B0002MS7O2,0.5,2,1,1,0,50.0,50.0,0.0
B0002MSKWG,-1.0,1,0,0,1,0.0,0.0,100.0
B0002NRFH6,1.0,1,1,0,0,100.0,0.0,0.0
B0002NRTL8,1.0,1,1,0,0,100.0,0.0,0.0
B0002NYKLU,1.0,1,1,0,0,100.0,0.0,0.0
B0002OKGNK,0.0,1,0,1,0,0.0,100.0,0.0
B0002OMO8U,1.0,1,1,0,0,100.0,0.0,0.0
B0002OOMWQ,1.0,1,1,0,0,100.0,0.0,0.0
B0002OP87E,1.0,1,1,0,0,100.0,0.0,0.0
B0002OPGBW,1.0,2,2,0,0,100.0,0.0,0.0
B0002ORMSW,1.0,1,1,0,0,100.0,0.0,0.0
B0002ORP8O,-1.0,1,0,0,1,0.0,0.0,100.0
B0002ORP8Y,0.0,1,0,1,0,0.0,100.0,0.0
B0002PCLVO,-1.0,1,0,0,1,0.0,0.0,100.0
B0002PSCQM,-1.0,1,0,0,1,0.0,0.0,100.0
B0002PU85K,1.0,1,1,0,0,100.0,0.0,0.0
B0002Q2DE8,0.5,2,1,1,0,50.0,50.0,0.0
B0002SGSNI,-0.3333333333333333,6,1,2,3,16.666666666666664,33.33333333333333,50.0
B0002SHLXY,1.0,1,1,0,0,100.0,0.0,0.0
B0002VB8AS,1.0,2,2,0,0,100.0,0.0,0.0
B0002VSRR0,1.0,1,1,0,0,100.0,0.0,0.0
B0002WSKA8,1.0,1,1,0,0,100.0,0.0,0.0
B0002WSKC6,1.0,1,1,0,0,100.0,0.0,0.0
B0002XL90U,1.0,1,1,0,0,100.0,0.0,0.0
B0002Z1GSS,1.0,1,1,0,0,100.0,0.0,0.0
B0002Z1H46,1.0,1,1,0,0,100.0,0.0,0.0
B0002Z2CZY,1.0,3,3,0,0,100.0,0.0,0.0
B0002Z2D08,1.0,1,1,0,0,100.0,0.0,0.0
B0002ZO3FQ,1.0,1,1,0,0,100.0,0.0,0.0
B0002ZO3JW,0.0,1,0,1,0,0.0,100.0,0.0
B0002ZO3LU,1.0,1,1,0,0,100.0,0.0,0.0
B0002ZO5Z4,1.0,1,1,0,0,100.0,0.0,0.0
B0002ZPK0S,0.5,2,1,1,0,50.0,50.0,0.0
B0002ZPK2Q,-0.5,2,0,1,1,0.0,50.0,50.0
B0002ZPKEO,-1.0,1,0,0,1,0.0,0.0,100.0
B000300VS8,0.3333333333333333,3,2,0,1,66.66666666666666,0.0,33.33333333333333
B00030ASYK,1.0,1,1,0,0,100.0,0.0,0.0
B0004K5EHA,1.0,1,1,0,0,100.0,0.0,0.0
B00061P832,1.0,1,1,0,0,100.0,0.0,0.0
B00061ZLWA,0.0,1,0,1,0,0.0,100.0,0.0
B000629EJA,-1.0,1,0,0,1,0.0,0.0,100.0
B00062DTGE,1.0,1,1,0,0,100.0,0.0,0.0
B00064USUM,1.0,1,1,0,0,100.0,0.0,0.0
B00064UTFG,1.0,1,1,0,0,100.0,0.0,0.0
B000653JRU,1.0,1,1,0,0,100.0,0.0,0.0
B00065G0GW,1.0,1,1,0,0,100.0,0.0,0.0
B00065G0MG,1.0,1,1,0,0,100.0,0.0,0.0
B00065G0UI,-1.0,1,0,0,1,0.0,0.0,100.0
B00065G10M,1.0,1,1,0,0,100.0,0.0,0.0
B00065G1AW,0.0,1,0,1,0,0.0,100.0,0.0
B000667682,1.0,1,1,0,0,100.0,0.0,0.0
B00066EJVO,0.5,2,1,1,0,50.0,50.0,0.0
B00066U2S8,1.0,1,1,0,0,100.0,0.0,0.0
B00066XTBA,0.5,4,3,0,1,75.0,0.0,25.0
B000670ZU2,1.0,1,1,0,0,100.0,0.0,0.0
B000674526,0.0,1,0,1,0,0.0,100.0,0.0
B00067G66Y,1.0,1,1,0,0,100.0,0.0,0.0
B00067TS4Q,0.0,1,0,1,0,0.0,100.0,0.0
B00067YLK2,0.5,4,3,0,1,75.0,0.0,25.0
B00067YLKW,0.0,2,1,0,1,50.0,0.0,50.0
B0006A0GVM,1.0,1,1,0,0,100.0,0.0,0.0
B0006A7WL4,1.0,1,1,0,0,100.0,0.0,0.0
B0006AZN4W,1.0,1,1,0,0,100.0,0.0,0.0
B0006B0W42,0.5714285714285714,7,5,1,1,71.42857142857143,14.285714285714285,14.285714285714285
B0006BDTC4,0.3333333333333333,3,1,2,0,33.33333333333333,66.66666666666666,0.0
B0006DONOK,1.0,3,3,0,0,100.0,0.0,0.0
B0006FS29K,1.0,1,1,0,0,100.0,0.0,0.0
B0006FTYG0,-1.0,1,0,0,1,0.0,0.0,100.0
B0006GQ8CC,1.0,1,1,0,0,100.0,0.0,0.0
B0006HB4XE,1.0,2,2,0,0,100.0,0.0,0.0
B0006I6BVI,-1.0,1,0,0,1,0.0,0.0,100.0
B0006J51Q8,0.0,1,0,1,0,0.0,100.0,0.0
B0006JAIUM,1.0,1,1,0,0,100.0,0.0,0.0
B0006LXW80,1.0,3,3,0,0,100.0,0.0,0.0
B0006LXW9E,0.3333333333333333,3,2,0,1,66.66666666666666,0.0,33.33333333333333
B0006MON14,1.0,2,2,0,0,100.0,0.0,0.0
B0006MQ12I,1.0,1,1,0,0,100.0,0.0,0.0
B0006MQ5OM,-1.0,1,0,0,1,0.0,0.0,100.0
B0006MQCHW,-1.0,1,0,0,1,0.0,0.0,100.0
B0006N23YW,1.0,1,1,0,0,100.0,0.0,0.0
B0006N3IU0,0.0,1,0,1,0,0.0,100.0,0.0
B0006NDBZC,-1.0,1,0,0,1,0.0,0.0,100.0
B0006NDF6C,1.0,1,1,0,0,100.0,0.0,0.0
B0006NMSWY,-1.0,1,0,0,1,0.0,0.0,100.0
B0006NMUHM,1.0,1,1,0,0,100.0,0.0,0.0
B0006NXBT8,1.0,2,2,0,0,100.0,0.0,0.0
B0006NXNF0,1.0,1,1,0,0,100.0,0.0,0.0
B0006NXR9W,1.0,1,1,0,0,100.0,0.0,0.0
B0006NY3WW,1.0,1,1,0,0,100.0,0.0,0.0
B0006NYVJ2,1.0,1,1,0,0,100.0,0.0,0.0
B0006O028U,0.5,2,1,1,0,50.0,50.0,0.0
B0006O2HRO,0.0,1,0,1,0,0.0,100.0,0.0
B0006O2WEW,1.0,1,1,0,0,100.0,0.0,0.0
B0006O2WFQ,1.0,1,1,0,0,100.0,0.0,0.0
B0006OJ286,1.0,1,1,0,0,100.0,0.0,0.0
B0006ONB0Q,1.0,1,1,0,0,100.0,0.0,0.0
B0006OQCBQ,1.0,2,2,0,0,100.0,0.0,0.0
B0006OQCLG,0.25,8,4,2,2,50.0,25.0,25.0
B0006PJTKG,1.0,1,1,0,0,100.0,0.0,0.0
B0006Q3PCI,1.0,1,1,0,0,100.0,0.0,0.0
B0006SS0D0,0.0,1,0,1,0,0.0,100.0,0.0
B0006TIWKU,-1.0,1,0,0,1,0.0,0.0,100.0
B0006UGEM2,1.0,1,1,0,0,100.0,0.0,0.0
B0006UGEOK,0.5,2,1,1,0,50.0,50.0,0.0
B0006UGF8A,0.0,1,0,1,0,0.0,100.0,0.0
B0006UOMN0,1.0,1,1,0,0,100.0,0.0,0.0
B0006V6G92,-1.0,1,0,0,1,0.0,0.0,100.0
B0006VCG6E,1.0,1,1,0,0,100.0,0.0,0.0
B0006VHBW8,1.0,1,1,0,0,100.0,0.0,0.0
B0006ZJ48I,1.0,1,1,0,0,100.0,0.0,0.0
B0006ZNAZ6,1.0,1,1,0,0,100.0,0.0,0.0
B0006ZNFFG,1.0,1,1,0,0,100.0,0.0,0.0
B0006ZRDWM,1.0,1,1,0,0,100.0,0.0,0.0
B0006ZRMV4,1.0,1,1,0,0,100.0,0.0,0.0
B0006ZSTI4,1.0,1,1,0,0,100.0,0.0,0.0
B0006ZWUQ6,1.0,1,1,0,0,100.0,0.0,0.0
B0006ZXG0K,1.0,1,1,0,0,100.0,0.0,0.0
B00073G928,1.0,1,1,0,0,100.0,0.0,0.0
B00074WFO8,1.0,2,2,0,0,100.0,0.0,0.0
B0007506SE,1.0,1,1,0,0,100.0,0.0,0.0
B00075XAZ0,1.0,2,2,0,0,100.0,0.0,0.0
B0007875NK,1.0,1,1,0,0,100.0,0.0,0.0
B000788VQK,-1.0,1,0,0,1,0.0,0.0,100.0
B00078DYTE,1.0,2,2,0,0,100.0,0.0,0.0
B00079T4PQ,0.0,2,1,0,1,50.0,0.0,50.0
B0007ACTA2,1.0,1,1,0,0,100.0,0.0,0.0
B0007D02PI,1.0,1,1,0,0,100.0,0.0,0.0
B0007D5DS4,1.0,2,2,0,0,100.0,0.0,0.0
B0007DA226,-1.0,1,0,0,1,0.0,0.0,100.0
B0007INM5A,0.0,3,1,1,1,33.33333333333333,33.33333333333333,33.33333333333333
B0007IQPWC,1.0,1,1,0,0,100.0,0.0,0.0
B0007KIG54,1.0,1,1,0,0,100.0,0.0,0.0
B0007KKOUY,1.0,1,1,0,0,100.0,0.0,0.0
B0007KPI0U,1.0,1,1,0,0,100.0,0.0,0.0
B0007KVR82,1.0,1,1,0,0,100.0,0.0,0.0
B0007L44RM,-1.0,1,0,0,1,0.0,0.0,100.0
B0007L8AQ8,0.5,2,1,1,0,50.0,50.0,0.0
B0007L8BQW,-0.125,8,3,1,4,37.5,12.5,50.0
B0007LA8IG,-1.0,1,0,0,1,0.0,0.0,100.0
B0007LCL18,-1.0,1,0,0,1,0.0,0.0,100.0
B0007LCMFS,-1.0,1,0,0,1,0.0,0.0,100.0
B0007M424Q,1.0,1,1,0,0,100.0,0.0,0.0
B0007MW6ZI,1.0,1,1,0,0,100.0,0.0,0.0
B0007MYQ4W,0.0,1,0,1,0,0.0,100.0,0.0
B0007NHRQA,1.0,1,1,0,0,100.0,0.0,0.0
B0007OGTGS,0.0,4,1,2,1,25.0,50.0,25.0
B0007P8KAU,1.0,1,1,0,0,100.0,0.0,0.0
B0007P98K6,1.0,1,1,0,0,100.0,0.0,0.0
B0007RB09Q,1.0,1,1,0,0,100.0,0.0,0.0
B0007RS4DG,1.0,1,1,0,0,100.0,0.0,0.0
B0007RS4EU,0.0,1,0,1,0,0.0,100.0,0.0
B0007RVL5Y,0.16666666666666666,6,2,3,1,33.33333333333333,50.0,16.666666666666664
B0007TYPZA,0.0,1,0,1,0,0.0,100.0,0.0
B0007U9SOC,0.3333333333333333,3,2,0,1,66.66666666666666,0.0,33.33333333333333
B0007WDRQA,1.0,1,1,0,0,100.0,0.0,0.0
B0007WDRQU,1.0,1,1,0,0,100.0,0.0,0.0
B0007WLWMG,1.0,1,1,0,0,100.0,0.0,0.0
B0007WLWRQ,1.0,1,1,0,0,100.0,0.0,0.0
B0007X90HY,-1.0,1,0,0,1,0.0,0.0,100.0
B0007XJWJK,0.0,1,0,1,0,0.0,100.0,0.0
B0007XLE6O,1.0,1,1,0,0,100.0,0.0,0.0
B0007XLMC0,1.0,1,1,0,0,100.0,0.0,0.0
B0007XQ2W0,1.0,1,1,0,0,100.0,0.0,0.0
B0007Y18UA,1.0,1,1,0,0,100.0,0.0,0.0
B0007Y3XHQ,1.0,1,1,0,0,100.0,0.0,0.0
B0007YT1IQ,-1.0,1,0,0,1,0.0,0.0,100.0
B0007YV7E2,0.6666666666666666,3,2,1,0,66.66666666666666,33.33333333333333,0.0
B0007Z2Q4Q,1.0,1,1,0,0,100.0,0.0,0.0
B0007ZFV7A,1.0,1,1,0,0,100.0,0.0,0.0
B00080OTPO,1.0,1,1,0,0,100.0,0.0,0.0
B0008F6QGO,0.0,2,1,0,1,50.0,0.0,50.0
B0008G1YUG,1.0,1,1,0,0,100.0,0.0,0.0
B0008G260I,1.0,1,1,0,0,100.0,0.0,0.0
B0008GQ28A,0.0,1,0,1,0,0.0,100.0,0.0
B0008IUJVY,1.0,1,1,0,0,100.0,0.0,0.0
B00092Q2I8,1.0,1,1,0,0,100.0,0.0,0.0
B00095OL1K,1.0,2,2,0,0,100.0,0.0,0.0
B00097A4J6,1.0,2,2,0,0,100.0,0.0,0.0
B00097BMZ6,1.0,1,1,0,0,100.0,0.0,0.0
B0009A37XI,1.0,1,1,0,0,100.0,0.0,0.0
B0009AGXUM,0.0,1,0,1,0,0.0,100.0,0.0
B0009AMTGY,1.0,1,1,0,0,100.0,0.0,0.0
B0009DXEEM,0.5,2,1,1,0,50.0,50.0,0.0
B0009E6RQS,1.0,1,1,0,0,100.0,0.0,0.0
B0009EG4ZC,1.0,1,1,0,0,100.0,0.0,0.0
B0009EQODO,0.0,1,0,1,0,0.0,100.0,0.0
B0009ET4SG,1.0,1,1,0,0,100.0,0.0,0.0
B0009ET738,1.0,1,1,0,0,100.0,0.0,0.0
B0009ETZDK,1.0,1,1,0,0,100.0,0.0,0.0
B0009FH4CI,1.0,1,1,0,0,100.0,0.0,0.0
B0009FVNLQ,1.0,2,2,0,0,100.0,0.0,0.0
B0009G009G,0.5,2,1,1,0,50.0,50.0,0.0
B0009GH13Y,1.0,1,1,0,0,100.0,0.0,0.0
B0009GUORO,1.0,1,1,0,0,100.0,0.0,0.0
B0009GVYFU,0.5,2,1,1,0,50.0,50.0,0.0
B0009GZKA0,0.5,2,1,1,0,50.0,50.0,0.0
B0009GZKB4,1.0,1,1,0,0,100.0,0.0,0.0
B0009JMW9E,1.0,1,1,0,0,100.0,0.0,0.0
B0009JR9UG,0.0,1,0,1,0,0.0,100.0,0.0
B0009KMH2U,1.0,1,1,0,0,100.0,0.0,0.0
B0009LBFUO,1.0,1,1,0,0,100.0,0.0,0.0
B0009MD9Q6,1.0,1,1,0,0,100.0,0.0,0.0
B0009MFUN6,0.5,2,1,1,0,50.0,50.0,0.0
B0009MFUO0,-0.3333333333333333,3,1,0,2,33.33333333333333,0.0,66.66666666666666
B0009MFUOA,0.8,10,8,2,0,80.0,20.0,0.0
B0009MFUOU,1.0,1,1,0,0,100.0,0.0,0.0
B0009MFUPY,1.0,1,1,0,0,100.0,0.0,0.0
B0009MH5P2,-1.0,1,0,0,1,0.0,0.0,100.0
B0009N5VIE,1.0,1,1,0,0,100.0,0.0,0.0
B0009NUR92,0.0,1,0,1,0,0.0,100.0,0.0
B0009QVOQO,1.0,1,1,0,0,100.0,0.0,0.0
B0009RHAT8,1.0,1,1,0,0,100.0,0.0,0.0
B0009RO11I,1.0,1,1,0,0,100.0,0.0,0.0
B0009RTYNS,1.0,1,1,0,0,100.0,0.0,0.0
B0009S4HLQ,1.0,1,1,0,0,100.0,0.0,0.0
B0009SS0X2,0.0,3,1,1,1,33.33333333333333,33.33333333333333,33.33333333333333
B0009TU9GW,1.0,1,1,0,0,100.0,0.0,0.0
B0009V4678,1.0,1,1,0,0,100.0,0.0,0.0
B0009VCB6G,-0.3333333333333333,3,1,0,2,33.33333333333333,0.0,66.66666666666666
B0009VCPVM,-1.0,1,0,0,1,0.0,0.0,100.0
B0009VS7LE,0.0,1,0,1,0,0.0,100.0,0.0
B0009WX45W,1.0,1,1,0,0,100.0,0.0,0.0
B0009XCGVO,1.0,1,1,0,0,100.0,0.0,0.0
B0009XH4HU,0.0,2,1,0,1,50.0,0.0,50.0
B0009XPMP6,1.0,1,1,0,0,100.0,0.0,0.0
B0009YC9TM,0.0,1,0,1,0,0.0,100.0,0.0
B0009ZGK5K,1.0,1,1,0,0,100.0,0.0,0.0
B000A0C0WG,0.0,1,0,1,0,0.0,100.0,0.0
B000A0C0X0,1.0,1,1,0,0,100.0,0.0,0.0
B000A0WMX8,1.0,3,3,0,0,100.0,0.0,0.0
B000A142D0,-1.0,1,0,0,1,0.0,0.0,100.0
B000A1B7DI,1.0,1,1,0,0,100.0,0.0,0.0
B000A1BMJ2,0.5,2,1,1,0,50.0,50.0,0.0
B000A1BMLA,1.0,1,1,0,0,100.0,0.0,0.0
B000A23CQM,0.5,8,5,2,1,62.5,25.0,12.5
B000A2HDXA,0.3333333333333333,3,1,2,0,33.33333333333333,66.66666666666666,0.0
B000A2HO70,1.0,1,1,0,0,100.0,0.0,0.0
B000A2HOB6,0.5,4,3,0,1,75.0,0.0,25.0
B000A3UT8K,-1.0,1,0,0,1,0.0,0.0,100.0
B000A3W442,1.0,1,1,0,0,100.0,0.0,0.0
B000A3X01I,1.0,1,1,0,0,100.0,0.0,0.0
B000A6ZGU8,0.0,1,0,1,0,0.0,100.0,0.0
B000AAGM0M,-1.0,1,0,0,1,0.0,0.0,100.0
B000AAOTT8,1.0,1,1,0,0,100.0,0.0,0.0
B000AJGP1E,-0.8,5,0,1,4,0.0,20.0,80.0
B000AMJAE0,1.0,1,1,0,0,100.0,0.0,0.0
B000AMPICS,1.0,1,1,0,0,100.0,0.0,0.0
B000AMRIIK,0.7777777777777778,9,7,2,0,77.77777777777779,22.22222222222222,0.0
B000AMUV5M,-0.5,2,0,1,1,0.0,50.0,50.0
B000AQFH4S,1.0,2,2,0,0,100.0,0.0,0.0
B000ARH3M6,1.0,1,1,0,0,100.0,0.0,0.0
B000ARHGSC,1.0,1,1,0,0,100.0,0.0,0.0
B000AROQOE,1.0,1,1,0,0,100.0,0.0,0.0
B000AS7QJU,1.0,1,1,0,0,100.0,0.0,0.0
B000AST3AK,0.5531914893617021,47,33,7,7,70.2127659574468,14.893617021276595,14.893617021276595
B000AU4AZ6,0.0,1,0,1,0,0.0,100.0,0.0
B000AWZBTI,-1.0,1,0,0,1,0.0,0.0,100.0
B000AXQHH2,1.0,2,2,0,0,100.0,0.0,0.0
B000AYF8YE,1.0,1,1,0,0,100.0,0.0,0.0
B000AZ8KY8,0.0,1,0,1,0,0.0,100.0,0.0
B000B1DSK2,1.0,1,1,0,0,100.0,0.0,0.0
B000B3DMAQ,1.0,1,1,0,0,100.0,0.0,0.0
B000B59R4O,1.0,1,1,0,0,100.0,0.0,0.0
B000B6DTY2,1.0,1,1,0,0,100.0,0.0,0.0
B000B6FADU,0.25,4,2,1,1,50.0,25.0,25.0
B000B85FV0,0.0,1,0,1,0,0.0,100.0,0.0
B000B8VWP8,1.0,1,1,0,0,100.0,0.0,0.0
B000B8YZQG,0.0,1,0,1,0,0.0,100.0,0.0
B000B90M0I,0.5,2,1,1,0,50.0,50.0,0.0
B000BBEQZ8,1.0,1,1,0,0,100.0,0.0,0.0
B000BBF1W0,0.0,1,0,1,0,0.0,100.0,0.0
B000BBOFYK,1.0,1,1,0,0,100.0,0.0,0.0
B000BBW3TO,1.0,1,1,0,0,100.0,0.0,0.0
B000BC1RZY,1.0,1,1,0,0,100.0,0.0,0.0
B000BD5O5M,1.0,1,1,0,0,100.0,0.0,0.0
B000BFVPVW,1.0,1,1,0,0,100.0,0.0,0.0
B000BHC4BU,0.3333333333333333,3,2,0,1,66.66666666666666,0.0,33.33333333333333
B000BHRN9I,0.0,1,0,1,0,0.0,100.0,0.0
B000BI3M1K,1.0,1,1,0,0,100.0,0.0,0.0
B000BJ4HBS,1.0,1,1,0,0,100.0,0.0,0.0
B000BK4G68,1.0,1,1,0,0,100.0,0.0,0.0
B000BM6718,1.0,1,1,0,0,100.0,0.0,0.0
B000BMBJZM,-1.0,1,0,0,1,0.0,0.0,100.0
B000BN9FAM,1.0,1,1,0,0,100.0,0.0,0.0
B000BO0Y60,1.0,1,1,0,0,100.0,0.0,0.0
B000BO757Q,1.0,1,1,0,0,100.0,0.0,0.0
B000BO76WU,1.0,1,1,0,0,100.0,0.0,0.0
B000BO7C7Y,-1.0,1,0,0,1,0.0,0.0,100.0
B000BO8ZGQ,1.0,1,1,0,0,100.0,0.0,0.0
B000BOQYCS,1.0,4,4,0,0,100.0,0.0,0.0
B000BOTL5K,1.0,1,1,0,0,100.0,0.0,0.0
B000BOWQMU,1.0,1,1,0,0,100.0,0.0,0.0
B000BOZ8UM,0.16666666666666666,6,3,1,2,50.0,16.666666666666664,33.33333333333333
B000BP34J8,1.0,1,1,0,0,100.0,0.0,0.0
B000BP7MMS,1.0,1,1,0,0,100.0,0.0,0.0
B000BPAGXU,1.0,1,1,0,0,100.0,0.0,0.0
B000BPNLM8,0.5,4,3,0,1,75.0,0.0,25.0
B000BQ8ATG,1.0,1,1,0,0,100.0,0.0,0.0
B000BQM3FS,-1.0,1,0,0,1,0.0,0.0,100.0
B000BQPWVK,1.0,1,1,0,0,100.0,0.0,0.0
B000BQQ3HM,1.0,1,1,0,0,100.0,0.0,0.0
B000BQQVRY,0.0,3,0,3,0,0.0,100.0,0.0
B000BQRGMS,0.5,4,3,0,1,75.0,0.0,25.0
B000BQRGOQ,1.0,1,1,0,0,100.0,0.0,0.0
B000BQWN2G,1.0,1,1,0,0,100.0,0.0,0.0
B000BQYHNO,-1.0,1,0,0,1,0.0,0.0,100.0
