parent_asin,main_category,title,average_rating,rating_number,price,performance_target,predicted_performance_score
B019HX61OE,All Beauty,"ColourPop Lippie Stix, Matte Oh Snap, 0.032 Ounce",3.5,5,15.56,6.271158142298193,6.269366382828964
B00XYM8CH4,All Beauty,"16 oz, Pink - Bargz Perfume - Pink Friday By Nikki Minaj Body Oil For Women Scented Fragrance",3.9,5,55.99,6.987861929989414,6.989653689458654
B00KWE5BPS,All Beauty,"White Teeth Global Branded (TM) 44% Carbamide Peroxide Teeth Whitening Gel - (2) Trays - (!) LED, (1) Shade Guide - (1) Instructions Sheet - Best at Home Teeth Whitening Products",3.2,5,10.49,5.733630301529776,5.755779426191851
B00OTZ3TC8,All Beauty,JORDANA Color Envy Waterproof Liquid Eyeliner - Wine Obsession,4.0,5,8.26,7.16703787691222,7.159870839035307
B008VZ3IHI,All Beauty,H2O Plus Sea Results 3-In-1 Foaming Cleanser-5 oz.,3.0,5,14.99,5.375278407684165,5.47224068845516
B00MLCRJN6,All Beauty,Birds Collar Pins Tree Swallow Collar Chains Swallow Tailed Kite Bird Sweater Guards MyElegantThings Angelin Verbuni,3.5,5,35.0,6.271158142298193,6.269366382828964
B002C5EB8I,All Beauty,DSS Skin Closure Strip Plus 1/2 X 4 Inch,3.4,5,9.7,6.091982195375387,6.129474988935626
B016021T1U,All Beauty,"Bronner Brothers Pump It Up Spritz Regular Hold, 8 oz (Pack of 3)",4.0,5,24.48,7.16703787691222,7.158079079566079
B09BNV8SX6,All Beauty,Topaty 10PCS Eyebrow Stamp Stencil Kit | One Step Eyebrow Shaping Kit | Professional Brow Powder Stamp | Waterproof Long-Lasting Buildable Eyebrow Definer Makeup | Dark Grey/Dark Brown/Nature Brown,3.7,5,5.99,6.629510036143803,6.595466606228465
B07BS8NV7X,All Beauty,MIRENESSELIMIT 2 4PCE STARTER COLLAGEN CUSHION FOUNDATION + BLUSH,3.8,5,9.97,6.808685983066608,6.829360232079624
B003NTQBFI,All Beauty,Gifts and Beads Three Round Animals faces Glycerin Soaps 3.5 oz. each,3.3,5,5.95,5.912806248452581,5.94099629416203
B07V8KVX36,All Beauty,Kosas Tinted Face Oil Foundation 1 oz - 5.5,3.2,5,47.99,5.733630301529776,5.763497480113834
B07T8K5PKG,All Beauty,M.A.C PREP + PRIME FIX+ MINI M·A·C Peony,4.0,5,24.99,7.16703787691222,7.158079079566079
B00TGURHD8,All Beauty,"Standing Power Body Lift (Lumex Easy Lift STS -LF2020) w/(FREE Sit to Stand Padded Sling - Large, DSLSA3 - 400lb 36""- 59"")",3.8,5,2548.98,6.808685983066608,6.814061261474296
B00HIKSOQM,All Beauty,Mackays Preserve Orang Marm & Champ,3.3,5,24.25,5.912806248452581,5.930147231198093
B01LF8FVQS,All Beauty,Linha Humor Natura - Agua de Colonia Masculina Humor a Dois (Humor 2) 75 Ml - (Natura Mood Collection - Mood For Two (Mood 2) Eau De Cologne For Men 2.53 Fl Oz),3.4,6,37.7,6.616094506788065,6.616742753839177
B0125FZIFO,All Beauty,Kryolan Ultra Underbase 60ml 9099,3.1,6,39.0,6.032321462071471,6.028429641773358
B01LR85VC0,All Beauty,"ACURE, OIL,MARULA 1 FZ",3.1,6,47.95,6.032321462071471,6.025442730167941
B076GZZCYY,All Beauty,Retro Style Chunky Finger Ring In Anti Silver Colour and Big Oval Turquoise Stone In Ornamented Decorative Mounting,3.3,6,3.99,6.421503491882533,6.359629774734096
B082W46312,All Beauty,"Magnetic Eyeliner With Magnetic Eyelashes, Magnetic Eyelashes Kit False Lashes 3 Style with Tweezers",3.0,6,6.99,5.8377304471659395,5.804153876976139
B010QBXMH0,All Beauty,Glossier Coconut Balm Dotcom .44 oz,3.0,6,18.25,5.8377304471659395,5.768832738969627
B00LZHG6IM,All Beauty,Pana Push Down Alcohol Pump Dispenser- Clear Bottle- Labeled - 7 Oz Empty Bottle (Quantity: 2 Bottles),3.5,6,8.99,6.810685521693596,6.80334433775058
B08NF2S25Z,All Beauty,"MoYo Natural Labs 3.4 oz Spray Bottles, TSA Approved Travel Bottles Fine Mist Pump Spray, Empty Travel Containers, BPA Free PET Plastic (Pack of 3)",3.9,6,9.99,7.589049581315721,7.550995387112571
B095397F98,All Beauty,"ZMVA Human Hair Topper With Bangs Clip In Hair Extensions Wavy Black Brown Hair Pieces for Women cover the white hair (Brown), 13*14CM",3.3,6,18.99,6.421503491882533,6.346429576776268
B01M0VKEQE,All Beauty,MoYo Natural Labs 8 oz Container PET Bottle Turret Style Closure Top Toggle Adjustable Dispenser Refillable Lotion Container Empty Bottle Blue 8 OZ Pack of 3,3.8,6,10.99,7.39445856641019,7.351207489939141
B075886TM2,All Beauty,100pcs Short Stiletto False Nail tips Full Cover Acrylic Nail Art Salon nail tips (White),3.8,6,2.99,7.39445856641019,7.360843500064333
B00O95N1EE,All Beauty,Piksters Interdental Brush Size 4 (100 Pack),3.1,6,39.95,6.032321462071471,6.028429641773358
B01MQZZ8DD,All Beauty,"New! Clinique Acne Solutions Liquid Makeup, 1 oz / 30 ml, 08 Fresh Amber (D-G)",5.0,6,31.0,9.729550745276565,9.729550745276578
B07P3GZ57Z,All Beauty,THE CREME SHOP BEAUTY WATER (I am BALANCED),5.0,6,6.99,9.729550745276565,9.729550745276578
B07JMH5KTH,All Beauty,ONOX FOOT SOLUTION (Gallon),5.0,6,69.99,9.729550745276565,9.729550745276578
B00L9K6XS8,All Beauty,WET-N-DRY MINI DETANGLING HAIR BRUSH (WORLD TRAVELER),5.0,7,8.68,10.39720770839918,10.3930488253158
B01IAFD710,All Beauty,Old Spice Rz Gel Ap Swagg Size 3.8z,5.0,7,67.21,10.39720770839918,10.39720770839916
B0731CX62V,All Beauty,Orly Penny Leather Nail Lacquer,3.4,7,9.45,7.070101241711441,7.083772187210112
B013XH5Q5U,All Beauty,Magic Collection Stretchable Weaving Cap #2269str Adjustable Band Stretch Net Flexi-wings Full Size for the Perfect Fit with Premium Fabric,3.2,7,5.99,6.654212933375475,6.6609713957727585
B00XLW34Z2,All Beauty,Streak Ray for Women 75ml,4.8,7,34.99,9.981319400063212,9.981319400063194
B00JEEL6QU,All Beauty,"5pcs Lot of Body Piercing Jewelry 14g, 16g, 18g - Eyebrow Barbell, Lip Piercing, Nose Ring, Nipple Barbell, Tongue Ring and Belly Ring.",3.1,7,5.6,6.446268779207491,6.495157006409224
B00SJXHP1W,All Beauty,Vacation Time Aluminum Folding Adjustable Walking Cane with Wooden Fritz Handle,4.8,7,35.01,9.981319400063212,9.981319400063194
B00ZP6MTMG,All Beauty,Molecule 01 (typ) with Japanese Cherry Blossom (100ml),3.9,7,19.9,8.109822012551358,8.096864708772157
B07SZ5RB45,All Beauty,L'Bel Mithyka Mini Eau de Parfum for Women .33 fl. oz (10ml),3.3,7,9.0,6.862157087543458,6.893930037423576
B007WA6YV0,All Beauty,Axe Dual Shampoo + Conditioner 12 oz,4.8,7,21.99,9.981319400063212,9.983398841604874
B000050B6A,All Beauty,Norelco HQ4 Micro Action Lift and Cut Tripleheader Replacement Heads,3.7,7,10.45,7.693933704215393,7.693180083162244
B01M6TO364,All Beauty,"L.A. Girl Pro Conceal Set Lavender, Peach, Light Yellow Correctors and Highlighter",3.4,7,14.25,7.070101241711441,7.091700127434476
B007HU4PUC,All Beauty,MAC Mega Metal Eye Shadow - # Peek At You 3.4g/0.11oz,3.3,7,56.0,6.862157087543458,6.8726741559628275
B082ZQ33MC,All Beauty,Just 5 Hair Color J 40 Rich Black 04133,3.7,7,18.97,7.693933704215393,7.707736173954003
B07GC4K9N5,All Beauty,"GENUS POLISHING GLOSSING SPRAY 3,887oz/115 ML",4.8,7,24.65,9.981319400063212,9.983398841604874
B074KFZ21C,All Beauty,"Stainless Steel Made Cuticle Pusher & Polish Scraper for Finger Nails.Perfect Tool To Keep Your Nails Healthy,Strong & Pretty.Unisex",3.2,8,5.99,7.031118647475903,7.033040869353332
B0049MI6CO,All Beauty,Polish Remover Pump Bottle,3.2,8,2.0,7.031118647475903,7.035178772169446
B07CCJRKV7,All Beauty,"DIOR Diorshow Pump‘N’Volume Mascara, Mini, 090 Black Pump",3.5,8,20.0,7.690286020676768,7.720545709003475
B01IA9EEXG,All Beauty,(Pack of 10) Mitchum Power Gel Anti-Perspirant Deodorant Unscented 2.25 oz (*Packaging may vary),5.0,8,43.55,10.986122886681098,10.986122886681088
B082ZTH5YL,All Beauty,GERMANIKURE Professional Nail Clipper Set - 2 Large Toenail Clippers with Leather Cases - Ethically Made in Solingen Germany - FINOX Surgical Stainless Steel Manicure and Pedicure Tools,5.0,8,64.95,10.986122886681098,10.986122886681088
B01IA9DITW,All Beauty,"Finesse H/S N/A Ex Hld Size 8.5z, pack of 12",5.0,8,44.07,10.986122886681098,10.986122886681088
B004UALY74,All Beauty,Millennium Mom's Piss Yellow Tattoo Ink 1 oz,5.0,8,13.49,10.986122886681098,10.986122886681088
B073VTRPG6,All Beauty,"Sundays Non-Toxic Nail Polish, Glossy Shine Finish. No.05: Light Lilac, Long Lasting, Vegan & Cruelty-Free, 1.7 oz",5.0,8,18.0,10.986122886681098,10.986122886681088
B0B9R8W7RR,All Beauty,Pet Bath Brush Dog Brush/Cat Brush Bath And Massage Brush For Short Or Long Hair Cats And Dogs Smooth Shedding Brush For Pets Of,5.0,9,8.99,11.51292546497023,11.499109954412251
B07C459NJY,All Beauty,Sculpt 3X Body Tight Caffeine Tightening Lotion 32oz,2.7,9,27.1,6.216979751083924,6.211644897785123
B018ZSFP4Y,All Beauty,Paine's Balsam Fir Pure Vegetable Soap 6 oz bar Maine made exfoliates natural,3.4,9,12.97,7.828789316179756,7.826486731086757
B07FL7V3J6,All Beauty,"Lindsay Home Aesthetics Anti-Frizz Detangling Hair Mask-Infused with Moroccan Oil, Elastin, Silk Amino Acids-Repair Damaged Hair-Lightweight with Protein to Help Restore Elastin, 1 oz (Pack of 3)",3.4,9,11.99,7.828789316179756,7.826486731086757
B07QMG67N4,All Beauty,"FARMACY Green Clean Makeup Removing Cleansing Balm, Set of 2 Sample Cards, 0.12 oz each",3.4,9,8.99,7.828789316179756,7.826486731086757
B00EO8COG2,All Beauty,"Stainless Steel Liquid ,Pink & White Powder Set",3.4,9,15.57,7.828789316179756,7.8237166651767
B07QMZH9PK,All Beauty,Tresemme Conditioner Ultimate Hydration 22 Ounce (650ml) (3 Pack),5.0,9,26.44,11.51292546497023,11.508320294784228
B00GP3I4VI,All Beauty,Ultimate Arms Gear Coyote Tan Tactical Assault Grab and Go Bug Out Bag Molle Adjustable Ambidextrous Shoulder Strap Sling Multi-Functional Utility Pouch Compartment Sling Equipment Field Messenger Gym Hiking Camping Backpack Pack Holds Heavy Duty Gear Water Bladder and Survival Tools,3.2,9,29.95,7.368272297580948,7.347873882244243
B00KGRX2ZM,All Beauty,3W Clinic - Collagen Sleeping Pack - Marine Collagen - Facial Care,3.4,9,8.9,7.828789316179756,7.826486731086757
B00M4L2CRC,All Beauty,JOVANA Retro Vintage Handmade Hot Vintage Bronze Infinity 8 Best Friend Heart Rope Leather Bracelet (Black),3.4,9,3.49,7.828789316179756,7.813904854213733
B0C7DFRF12,All Beauty,Creative Hair Brushes CP-WL Birchwood Paddle,5.0,9,16.05,11.51292546497023,11.508320294784228
B00KHNN3UY,All Beauty,50PCS Disposable Face 3 Layer Anti-Dust Earloops Protective Cover Mask(Blue),5.0,9,9.99,11.51292546497023,11.508320294784228
B08XK23JRZ,All Beauty,"613 Human Hair Bundles With Frontal Blonde Peruvian Body Wave 3 Bundles With 13x4 Lace Frontal Pre Plucked 10A Honey Blonde Weave 100% Human Hair Extensions (242628+20inch, 3 bundles with frontal)",2.6,9,189.99,5.98672124178452,6.094809190926464
B01LYSEYB5,All Beauty,JNxcel Premium Quality Water Repellent Nylon/Polyester Fabric Hair Salon & Barber Hair Cutting & Shampoo Cape with Snap Closure (Red),5.0,9,24.95,11.51292546497023,11.508320294784228
B071LTGPGW,All Beauty,Natasha Denona Sunset Eyeshadow Palette Full Size Sunset Eyeshadow Palette,5.0,9,96.7,11.51292546497023,11.508320294784228
B0002564EE,All Beauty,Kordon Oasis (Novalek) Bell Bottle 8oz,3.3,10,17.54,7.913054400234623,7.928748776009405
B00PWUEQI0,All Beauty,"10"" Spiral Hair Foam Curler Roller Set - 20 Pieces - twist curls flex rods (3/4"") Purple, Hair curls, hair styles, hair stylist, long hair, short hair, wavy hair, curly hair, flexible, lightweight",3.3,10,14.99,7.913054400234623,7.931146671282204
B00E5WJCIU,All Beauty,"Uniwigs® 20"" Wave Synthetic Easyvolume Fishing Line Hair Extension for Sale E52000-y-23",2.6,10,3.99,6.234527709275764,6.242396090774487
B0052YYZW8,All Beauty,"Isadora Hypo Allergenic Mascara, Black 7 ml",3.4,10,17.43,8.15284392751446,8.13929537967168
B01E0HC2IQ,All Beauty,LA COLORS POUT Lipgloss MATTE (CLG638-Delectable),2.6,10,5.4,6.234527709275764,6.242396090774487
B07JNPPL3M,All Beauty,Easyouth Ponytail Extension Brown Human Hair Ponytail Medium Brown #4 Clip in Ponytail Hair Extension Human Hair Pony Tails Hair Extensions Milky Brown 20Inch 80g,3.4,10,80.2,8.15284392751446,8.131975463650987
B00SC4UOKM,All Beauty,Gelaze Gel-n-Base Gel Polish Don't Horn Your Thorn - .5 fl oz,5.0,10,12.74,11.989476363991853,11.987078468719027
B01CSRSH5M,All Beauty,"Nails Inc Paint Can"" Hoxton Market"" Nail Polish",1.9,17,19.5,5.491706340002712,6.392947644503377
B0BHKV6QNZ,All Beauty,Bangs Hair Clip in Bangs 100% Real Human Hair Extensions Wispy Bangs Clip Hairpieces for Women Clip on Air Bangs Curved Bangs for Daily Wear (Dark Reddish Brown),2.6,12,9.99,6.668868329399996,6.663282508757302
B01M75BAJ2,All Beauty,Bella Cream 3Cup Size Must Up Breast & Butt Enlargment Cream,3.0,266,9.99,16.76174597520075,16.83328850316632
B01C763HMW,All Beauty,Conair Quick Twist; Bonus Pack,3.1,758,17.99,20.559205509926453,20.80170969973552
B0B2LFCR9D,All Beauty,"Crystal Hair Eraser for Women and Men, TIGARI Crystal Hair Remover, Painless Magic Crystal Hair Remover, Quick and Easy Exfoliation Soft Smooth Silky Skin Hair Remover Stone for Arms Legs Back(Blue)",3.1,140,9.99,15.341155660172323,15.277669302005028
B01BK1L3P8,All Beauty,Skinnies Instant Lifts - 5 Pair Inner Thigh Lifts - PATENTED MADE IN USA Clear Adhesive Strips Instantly SHAPE & SLIM Upper Inner Thigh. Not Used to Lift Cellulite,2.8,88,19.95,12.568181835249991,12.685116621609172
B001K80AYM,All Beauty,Panasonic Electric Pore Cleanser EH2592PP Pink | DC1.5V (1 x AAA battery) (Japan Import),3.0,109,55.0,14.10144109737725,14.083263368367371
B00NZPY3GY,All Beauty,Pair Thermoforming Mouth Dental Teeth Whitening Tooth Whitener Trays Bleaching,3.0,26,7.29,9.887510598012987,9.754174286297575
B09NVQTGX6,All Beauty,"2 Pair Self Adhesive Eyelashes, Reusable Self-Adhesive Eyelashes without Glue Easy To Put On Under 3 Sec Natural Fluffy and Makeup Thick 2 Styles False Eyelashes Waterproof Fake Eyelashes Natural Look",2.9,101,10.5,13.412421158524385,13.234341780415749
B09KYJJ3D5,All Beauty,100% PURE Cocoa Coffee Body Scrub Exfoliating Deep Cleanse with Sea Salts & Nourishing Oils Natural Moisturizing Skincare Radiant Skin Restore & Pore Cleanser for Women & Men Vegan - 10oz,3.1,27,40.0,10.329833981543132,10.361118780112477
B000GCHTH4,All Beauty,"Tag Body Shots Refill Cartridges, After Hours for Men, 2 each 0.75 oz (2 pack)",2.8,23,12.99,8.898550724974248,8.869079230622294
B01EWMDRO2,All Beauty,Bella Cream 3Cup Size Must Up Breast & Butt Enlargment Cream,3.0,266,9.99,16.76174597520075,16.83328850316632
B07BRHRT65,All Beauty,BCDshop Summer Sun Visor Cap For Women Men Cotton Fashion Sport Outdoor Caps (C),3.1,13,3.99,8.181077721807302,8.132819546311836
B0BTDLTQ1H,All Beauty,"Dual Magnetic Eyelashes, Magnets False Eyelashes NO Eyeliner or Glue Needed, Natural Lashes 3D Effect Fake Eyelashes 2 Pairs Pack with Tweezers",2.7,104,13.99,12.565692945425313,12.573332044654396
B00GDJTN3M,All Beauty,Darksyde Pitch Black Ultimate Silicone Bronzer Tanning Lotion 470ml by 47krate,3.0,96,15.69,13.724132935510148,13.714782546933257
B079KN4KV9,All Beauty,OUTRE TIMELESS PINEAPPLE PONY - SWEETIE #S1B/30,3.0,13,11.72,7.917171988845775,7.91445592313895
B01N8PT91P,All Beauty,Pink Gellac 201 Black Velvet UV/LED Gel Polish,3.0,13,13.95,7.917171988845775,7.926120042977954
B00TFN6FYI,All Beauty,Freeze Frame Non-surgical Breast Enhancer 100ml Australian Made,3.1,21,54.9,9.58223160541078,9.674395027366264
B0BJDDXH5S,All Beauty,"MRSHANG Silky Smooth Hair Eraser Painless Hair Removal Tool Sunday Skin Hair Eraser Women Laser Rechargeable Epilator Remover Smooth Touch Hair Removal Apply to Any Part of The Body, 1.0 Count",2.7,19,13.99,8.088477138595776,8.294763647316596
B07BS5TKYB,All Beauty,VENOFYE BIO SYRINGE,2.8,13,699.99,7.389360522922723,7.297086980387744
B07BN8ZMLJ,All Beauty,"Eyebrow Patterns DIY Stencil, Stainess Steel Eyebrow Ruler Measurement Tattoo Microblading Permanent Gold Ratio Positioning Tool(European Style Eyebrow)",2.7,48,9.64,10.507914804898693,11.069094374919679
B09VS9L89M,All Beauty,Haha Brown Highlight Bundles with 4x4 Closure Brazilian Human Hair Ombre Bundles with Closure Straight 10A Remy Virgin Hair Weave Colored Fb30 Balayage 18 20 22+16 Free Part,2.7,11,99.99,6.709247954427601,6.660510621936844
B09M62D9M9,All Beauty,Kleancolor 6 Glow in The Dark Nail Polishes Polish Manicure Pedicure Boogie Spooky KNP24-A Go + Free Zipper Bag,2.5,27,17.85,8.33051127543801,8.496760031996303
B083RBHHZL,All Beauty,"Bikini Trimmer Shaver for Women, Women Dedicated Privates Shaver, Pubic Hair Razor and Bikini Shaving Stencil, Female Intimate Shaping Tool(Tool A-Triangle Only)",2.8,20,5.99,8.524662825625583,8.87357023725244
B08RYBWBL7,All Beauty,"Green Tea Purifying Clay Stick Mask, Deep Clean Pore, Face Moisturizes Oil Control, Improves Skin,for All Skin Types Men Women",2.6,265,8.99,14.517090402832418,14.742450597196232
B09BN269CV,All Beauty,Chargances Punk Chunky Chain Bracelet Set for Women Fashion Layered Circle Link Bangle Bracelet for Women Girls Gift (Gold),2.9,46,8.9,11.16542804495917,11.547182060806984
B01GUDFZ2I,All Beauty,"Original Jose Eber Digital Straightening Brush, Black, Dual Voltage 110V to 220V, Heated Brush, Straightener Brush with Adjustable Heat 232°C / 450°F",2.8,23,65.99,8.898550724974248,8.824738210811985
B00Q7NJ302,All Beauty,New Addition Top Piece Color Marble Brown - Noriko Wigs Women's Short Topper Smooth Layers Straight Crown Volume,2.9,14,94.0,7.8533455831964085,7.944004603554199
B08XLZ2399,All Beauty,"Green Tea Mask Stick, Deep Cleansing Smearing Clay facial masks, Removing Blackhead face mask Balancing Oil And Water, Moisturizing Nourishing Skin, Suitable for All Skin (Green Tea)",2.8,499,12.88,17.400902675582135,18.42984462043192
B074PSBVLY,All Beauty,FRCOLOR 10 Pcs Spiral Twist Hair Pins Spin Clips Bun Stick Pick for DIY Hair Style (Rose Gold),3.0,37,7.29,10.912758479179157,11.001740356377896
B00IS9XMSM,All Beauty,TRUE Charisma - Two Shot Confidence Boost Pheromones For Men…,3.0,20,49.0,9.13356731317027,9.026158820095581
B07FSHWF99,All Beauty,"New Charging Charger Stand For Philips Norelco S5000, S7000, Series Shavers",3.0,45,16.99,11.485924189467285,11.570720181244667
B0876C33XH,All Beauty,Hair Darkening Shampoo Bar (1 Pcs),2.7,271,8.99,15.135665578999195,15.215874055137647
B09WD7M1WL,All Beauty,"IPL Laser Hair Removal for Women and Men - At-Home Laser Hair Removal Permanent Upgrade to 999,999 Flashes - Handset Hair Removal Device Laser for or Facial Legs, Arms, Armpits, Body Treatment",3.0,90,83.0,13.53257851955055,13.61457686960519
B07YYHPWCK,All Beauty,Mushroom Head Air Cushion CC Cream Moisturizing Foundation Air-permeable Natural Brightening Makeup BB Cream Korean Makeup (natural color),3.1,60,9.99,12.743708978937265,12.853705316944925
B000H8ACH6,All Beauty,American International Industries Clean + Easy Deluxe Electrolysis Home for Coarse Hair,3.0,1687,47.03,22.29389902546771,22.432010858415396
B007KQA25A,All Beauty,Silipos Sandal Flip-Flop Gel Toe Guards Cushions Thong Protectors (1121) -Pair-,2.7,37,4.99,9.821482631261242,9.756654456411443
B09CWBJYZB,All Beauty,Copper tan Perfume Alcohol-free Fine Fragrance Mist by Body Exotics 4 Fl Oz 118 Ml - the Beachy Scent of Tanning Lotion Without the Mess!,2.9,19,24.9,8.687623593306574,8.673704014419206
B00XZL550G,All Beauty,Bestway Swimming Goggles High Style 3 Per Order,3.1,81,7.5,13.660829666519186,13.78412699122483
B00IFFQ6JQ,All Beauty,Rimmel Scandal Eyes Eye Shadow Paint Peachy Apricot,3.1,14,9.9,8.394955623416852,8.571912213813404
B00YE9LOLC,All Beauty,Tuscan Leather 100ml by TRiBUTE8,3.0,24,19.9,9.656627474604601,9.339096974366537
B0027F0CAY,All Beauty,"SILVER CREAM by True Radiance, Collagen for Anti-Aging, Wrinkle Reduction and Skin Rejuvination. Has Argireline 20%, DMAE, Alpha lipoic acid, APT, Ceremide 3, Hyaluronic acid PARABEN FREE 1 oz /30ml.",2.9,52,27.99,11.513846549301153,11.604486851684424
B07RX7FXB8,All Beauty,"Salmue Glasses Cleaner Machine, Mini High-Frequency Ultrasonic Vibration Jewelry Cleaning Machine with Screwdriver for Watch Eyeglass Contact Lenses Ring Jewelry Cleaner (Blue)",3.2,36,8.76,11.55493732046152,11.520729856672004
B07WK7MCHX,All Beauty,"Hair Foam Gradual Haircolor Foam for Men for Gray Thinning Hair for All Hair Types by Love Your Color, 4.7 Oz (2 PACK)",3.2,38,34.99,11.72339726761487,11.673118977199564
B00PEU5D1W,All Beauty,"KLENSKIN Body Wash with SPF 30 Sunscreen, Water Resistant Sun Protection for Scalp, Face, Body, 8oz",3.2,11,28.0,7.951701279321601,7.972875274594422
B08GPS18MR,All Beauty,"Eyebrow Pen,Eyebrow Pencil with a Micro-Fork Tip Applicator,Long Lasting,Creates Natural Brows Makeup Effortlessly 1PCS (1#light brown)",3.2,106,4.59,14.9530522702781,14.991482485633007
B01JVXUIEY,All Beauty,Bestpriceam 1Pair Women Fashion Metal Leaf Earrings Ear Clip Gold,3.2,52,3.99,12.70493412336679,12.871769438226115
B07L5QVV6W,All Beauty,"Kids Drum Set with Adjustable Throne, Cymbal & Drumsticks, Metallic Blue Christmas Toy Gift",3.2,484,33.97,19.78927645099995,19.925098005197903
B07Q74XMGN,All Beauty,3PCS Premium Soft Men Durag Headwraps with Extra Long Tail and Wide Straps for 360 Waves,3.2,13,11.99,8.444983454768828,8.36470068287609
B00MRHBA30,All Beauty,It Works Fab Wrap,3.2,270,7.0,17.926780226815044,17.71328386607793
