parent_asin,main_category,optimal_price_min,optimal_price_max
B01DSI3CA0,AMAZON FASHION,1.49,631.0
B014VV8DQG,AMAZON FASHION,1.49,631.0
B077D7C433,AMAZON FASHION,1.49,631.0
B07VPGY6FX,AMAZON FASHION,1.49,631.0
B07Z5JDXKQ,AMAZON FASHION,1.49,631.0
B071S8LNGN,AMAZON FASHION,1.49,631.0
B0B2TR684S,AMAZON FASHION,1.49,631.0
B07JDS326B,AMAZON FASHION,1.49,631.0
B08XPKM27G,AMAZON FASHION,1.49,631.0
B08RHW28R1,AMAZON FASHION,1.49,631.0
B07BV3LBTC,AMAZON FASHION,1.49,631.0
B00JS4VJB8,AMAZON FASHION,1.49,631.0
B07SJCLD5X,AMAZON FASHION,1.49,631.0
B07YY1S8TY,AMAZON FASHION,1.49,631.0
B09HKJK1L6,AMAZON FASHION,1.49,631.0
B08ZWGCP83,AMAZON FASHION,1.49,631.0
B0919BLJMD,AMAZON FASHION,1.49,631.0
B07BY412M6,AMAZON FASHION,1.49,631.0
B08SM2KP17,AMAZON FASHION,1.49,631.0
B08GLM7PVP,AMAZON FASHION,1.49,631.0
B08N1B5GXG,AMAZON FASHION,1.49,631.0
B0C42DPYTM,AMAZON FASHION,1.49,631.0
B083SGK6V5,AMAZON FASHION,1.49,631.0
B07XFC9X68,AMAZON FASHION,1.49,631.0
B00I4A67NC,AMAZON FASHION,1.49,631.0
B06XS2ZCGV,AMAZON FASHION,1.49,631.0
B0BFRR4QYJ,AMAZON FASHION,1.49,631.0
B09RHD3J5B,AMAZON FASHION,1.49,631.0
B0111GT41C,AMAZON FASHION,1.49,631.0
B0722Q3YL8,AMAZON FASHION,1.49,631.0
B0BXW9C22M,AMAZON FASHION,1.49,631.0
B07SMNFHNN,AMAZON FASHION,1.49,631.0
B091DKGY3S,AMAZON FASHION,1.49,631.0
B07XDT3TZJ,AMAZON FASHION,1.49,631.0
B07CJYF3ZB,AMAZON FASHION,1.49,631.0
B093QPH1N4,AMAZON FASHION,1.49,631.0
B00VEY9XNG,AMAZON FASHION,1.49,631.0
B06XKQT4RL,AMAZON FASHION,1.49,631.0
B07BW32MK9,AMAZON FASHION,1.49,631.0
B07JCQ4YRN,AMAZON FASHION,1.49,631.0
B0BS9SJ51J,AMAZON FASHION,1.49,631.0
B0BC8SGW4P,AMAZON FASHION,1.49,631.0
B06ZZCYBP8,AMAZON FASHION,1.49,631.0
B07MFN49MT,AMAZON FASHION,1.49,631.0
B07JHQC9KT,AMAZON FASHION,1.49,631.0
B00KHYHOSK,AMAZON FASHION,1.49,631.0
B07X7YLY9R,AMAZON FASHION,1.49,631.0
B09TJPCBQJ,AMAZON FASHION,1.49,631.0
B0BPWX59F3,AMAZON FASHION,1.49,631.0
B0853CCXMX,AMAZON FASHION,1.49,631.0
B07G55SS7G,AMAZON FASHION,1.49,631.0
B0C712QPDJ,AMAZON FASHION,1.49,631.0
B0BCQRF8DC,AMAZON FASHION,1.49,631.0
B089PX8W1J,AMAZON FASHION,1.49,631.0
B08Z6YNLSM,AMAZON FASHION,1.49,631.0
B07Q3JKZT3,AMAZON FASHION,1.49,631.0
B002HMCGTC,AMAZON FASHION,1.49,631.0
B01C3KC82C,AMAZON FASHION,1.49,631.0
B07DVMV1YL,AMAZON FASHION,1.49,631.0
B097R5NWGC,AMAZON FASHION,1.49,631.0
B08W3455VJ,AMAZON FASHION,1.49,631.0
B08MFLRG6Q,AMAZON FASHION,1.49,631.0
B0867SHTLP,AMAZON FASHION,1.49,631.0
B073RDV1RB,AMAZON FASHION,1.49,631.0
B00EVTZESY,AMAZON FASHION,1.49,631.0
B07BQYCGV7,AMAZON FASHION,1.49,631.0
B08DTB51FF,AMAZON FASHION,1.49,631.0
B09KWY1M3L,AMAZON FASHION,1.49,631.0
B0823JFWYP,AMAZON FASHION,1.49,631.0
B007OC41LQ,AMAZON FASHION,1.49,631.0
B09G3HRLD4,AMAZON FASHION,1.49,631.0
B0BKQ8XP7H,AMAZON FASHION,1.49,631.0
B099RNDSGM,AMAZON FASHION,1.49,631.0
B0C1B73LMC,AMAZON FASHION,1.49,631.0
B0BNBDJZ4X,AMAZON FASHION,1.49,631.0
B00DJASM94,AMAZON FASHION,1.49,631.0
B08JTQLNL2,AMAZON FASHION,1.49,631.0
B004X73OCC,AMAZON FASHION,1.49,631.0
B074LX7NHY,AMAZON FASHION,1.49,631.0
B07D46DP2L,AMAZON FASHION,1.49,631.0
B086KSJMBB,AMAZON FASHION,1.49,631.0
B07VMV8WJM,AMAZON FASHION,1.49,631.0
B0C4YFRDHM,AMAZON FASHION,1.49,631.0
B00819GPXI,AMAZON FASHION,1.49,631.0
B079DXJ4X4,AMAZON FASHION,1.49,631.0
B09BPCJJQL,AMAZON FASHION,1.49,631.0
B07J1W9FVL,AMAZON FASHION,1.49,631.0
B003YD92JU,AMAZON FASHION,1.49,631.0
B0BFG6TSP7,AMAZON FASHION,1.49,631.0
B094F57PCV,AMAZON FASHION,1.49,631.0
B0006VCG6E,AMAZON FASHION,1.49,631.0
B0753HRW8Q,AMAZON FASHION,1.49,631.0
B00IGDDJRY,AMAZON FASHION,1.49,631.0
B0BQCQWY8H,AMAZON FASHION,1.49,631.0
B00XEVJ51C,AMAZON FASHION,1.49,631.0
B004YTWP88,AMAZON FASHION,1.49,631.0
B08G81W9SZ,AMAZON FASHION,1.49,631.0
B07DBY3W9Y,AMAZON FASHION,1.49,631.0
B09G99CFGB,AMAZON FASHION,1.49,631.0
B0163KOAHO,AMAZON FASHION,1.49,631.0
B07JNCM5PR,AMAZON FASHION,1.49,631.0
B07Q3QTK5S,AMAZON FASHION,1.49,631.0
B01GISSVHQ,AMAZON FASHION,1.49,631.0
B01GOQ4O1O,AMAZON FASHION,1.49,631.0
B01GE2W5SW,AMAZON FASHION,1.49,631.0
B07WCNDXT9,AMAZON FASHION,1.49,631.0
B09W2RRQJ9,AMAZON FASHION,1.49,631.0
B0967CWPRK,AMAZON FASHION,1.49,631.0
B09MKWH64X,AMAZON FASHION,1.49,631.0
B007BBXZG2,AMAZON FASHION,1.49,631.0
B09X7B3D6F,AMAZON FASHION,1.49,631.0
B09TW2GQCT,AMAZON FASHION,1.49,631.0
B01N520P1H,AMAZON FASHION,1.49,631.0
B00M6QN2YM,AMAZON FASHION,1.49,631.0
B07W4S4VZ7,AMAZON FASHION,1.49,631.0
B01EVQUWN8,AMAZON FASHION,1.49,631.0
B07FPMX4B5,AMAZON FASHION,1.49,631.0
B07YY2BKB7,AMAZON FASHION,1.49,631.0
B01HH17J9Y,AMAZON FASHION,1.49,631.0
B01AAZUHAC,AMAZON FASHION,1.49,631.0
B07Z52KMYV,AMAZON FASHION,1.49,631.0
B01L40BFIA,AMAZON FASHION,1.49,631.0
B07W95DRT2,AMAZON FASHION,1.49,631.0
B07SQGJT1W,AMAZON FASHION,1.49,631.0
B09BQTY99W,AMAZON FASHION,1.49,631.0
B081G9KRY4,AMAZON FASHION,1.49,631.0
B076S95DFC,AMAZON FASHION,1.49,631.0
B09L6D2FLZ,AMAZON FASHION,1.49,631.0
B073S422NN,AMAZON FASHION,1.49,631.0
B074KJ961M,AMAZON FASHION,1.49,631.0
B01I480MTS,AMAZON FASHION,1.49,631.0
B00XH4DJ1S,AMAZON FASHION,1.49,631.0
B009NENNVW,AMAZON FASHION,1.49,631.0
B078B6WZJV,AMAZON FASHION,1.49,631.0
B074JH7SPP,AMAZON FASHION,1.49,631.0
B00HS99XEA,AMAZON FASHION,1.49,631.0
B0059YBAGK,AMAZON FASHION,1.49,631.0
B00J8ON60K,AMAZON FASHION,1.49,631.0
B077WSDY9K,AMAZON FASHION,1.49,631.0
B00LZGXQXG,AMAZON FASHION,1.49,631.0
B01K8O2QOA,AMAZON FASHION,1.49,631.0
B0BLNGF3NR,AMAZON FASHION,1.49,631.0
B07766XQ3X,AMAZON FASHION,1.49,631.0
B00A30AWCS,AMAZON FASHION,1.49,631.0
B003ZTRFDI,AMAZON FASHION,1.49,631.0
B01KKQNJI8,AMAZON FASHION,1.49,631.0
B088C4FWQT,AMAZON FASHION,1.49,631.0
B018ZULK14,AMAZON FASHION,1.49,631.0
B0789CCY89,AMAZON FASHION,1.49,631.0
B00JS2TQBK,AMAZON FASHION,1.49,631.0
B08Y88L2XH,AMAZON FASHION,1.49,631.0
B07B4JXK8D,AMAZON FASHION,1.49,631.0
B07818JK2F,AMAZON FASHION,1.49,631.0
B07H82MMQ2,AMAZON FASHION,1.49,631.0
B004P3YQEY,AMAZON FASHION,1.49,631.0
B09KHSM7BB,AMAZON FASHION,1.49,631.0
B01N9GSNY6,AMAZON FASHION,1.49,631.0
B01GKAEC6Q,AMAZON FASHION,1.49,631.0
B09X1RQ5DG,AMAZON FASHION,1.49,631.0
B09Y3TXYF1,AMAZON FASHION,1.49,631.0
B01GWC3NQW,AMAZON FASHION,1.49,631.0
B0871C2SJJ,AMAZON FASHION,1.49,631.0
B07VCTJCCS,AMAZON FASHION,1.49,631.0
B09WJSHQFL,AMAZON FASHION,1.49,631.0
B0BF358FD6,AMAZON FASHION,1.49,631.0
B08GKKVMG9,AMAZON FASHION,1.49,631.0
B071YTWBL7,AMAZON FASHION,1.49,631.0
B07Q2QT2SK,AMAZON FASHION,1.49,631.0
B00OTWR3SW,AMAZON FASHION,1.49,631.0
B07519VZMF,AMAZON FASHION,1.49,631.0
B08GPZL157,AMAZON FASHION,1.49,631.0
B07RCZ3YZ9,AMAZON FASHION,1.49,631.0
B09MJ6NSNM,AMAZON FASHION,1.49,631.0
B07JJZV14V,AMAZON FASHION,1.49,631.0
B002R0FDO4,AMAZON FASHION,1.49,631.0
B08DR2FMHT,AMAZON FASHION,1.49,631.0
B086T1LC9V,AMAZON FASHION,1.49,631.0
B09H6MXJ71,AMAZON FASHION,1.49,631.0
B00SIQZJZO,AMAZON FASHION,1.49,631.0
B075HK1Y9D,AMAZON FASHION,1.49,631.0
B097TDPP18,AMAZON FASHION,1.49,631.0
B01KP2S98C,AMAZON FASHION,1.49,631.0
B09VF741Z9,AMAZON FASHION,1.49,631.0
B08KC1BSDF,AMAZON FASHION,1.49,631.0
B08P3X2BZ6,AMAZON FASHION,1.49,631.0
B095CCPK65,AMAZON FASHION,1.49,631.0
B07PHW2CWH,AMAZON FASHION,1.49,631.0
B09H7VM8WJ,AMAZON FASHION,1.49,631.0
B00T3SM9KO,AMAZON FASHION,1.49,631.0
B0BJDCRFND,AMAZON FASHION,1.49,631.0
B0BCVKMYYC,AMAZON FASHION,1.49,631.0
B0B2C89Y3W,AMAZON FASHION,1.49,631.0
B00HXD0R2S,AMAZON FASHION,1.49,631.0
B00FRLKOLM,AMAZON FASHION,1.49,631.0
B099ZG9MMS,AMAZON FASHION,1.49,631.0
B09BVL18HJ,AMAZON FASHION,1.49,631.0
B09LD5HRSJ,AMAZON FASHION,1.49,631.0
B00O2QAPYO,AMAZON FASHION,1.49,631.0
B07KWXYVRR,AMAZON FASHION,1.49,631.0
B06XYMSSB3,AMAZON FASHION,1.49,631.0
B00JLK68FG,AMAZON FASHION,1.49,631.0
B092VHNQNX,AMAZON FASHION,1.49,631.0
B0B7BCZ17H,AMAZON FASHION,1.49,631.0
B09B6X9ZQR,AMAZON FASHION,1.49,631.0
B06ZZ55NWV,AMAZON FASHION,1.49,631.0
B00CE4B8LU,AMAZON FASHION,1.49,631.0
B076VNGF2S,AMAZON FASHION,1.49,631.0
B08D88TTPN,AMAZON FASHION,1.49,631.0
B09637N4HV,AMAZON FASHION,1.49,631.0
B075WVHDT6,AMAZON FASHION,1.49,631.0
B071R4CCW4,AMAZON FASHION,1.49,631.0
B07JZ4VT9S,AMAZON FASHION,1.49,631.0
B0B9C7WD9W,AMAZON FASHION,1.49,631.0
B07TNH1FZ9,AMAZON FASHION,1.49,631.0
B079ZMYX55,AMAZON FASHION,1.49,631.0
B088K6Y2WG,AMAZON FASHION,1.49,631.0
B01HUOHVBY,AMAZON FASHION,1.49,631.0
B0B12PBSTG,AMAZON FASHION,1.49,631.0
B07SR25YF2,AMAZON FASHION,1.49,631.0
B09MQB91N1,AMAZON FASHION,1.49,631.0
B0C49869HP,AMAZON FASHION,1.49,631.0
B0816QR5Y7,AMAZON FASHION,1.49,631.0
B015HGO322,AMAZON FASHION,1.49,631.0
B07YN6JZ2J,AMAZON FASHION,1.49,631.0
B08VHW9LBL,AMAZON FASHION,1.49,631.0
B08LTBM2K5,AMAZON FASHION,1.49,631.0
B07WFXT2TJ,AMAZON FASHION,1.49,631.0
B099ZXQP3X,AMAZON FASHION,1.49,631.0
B08834Z87Z,AMAZON FASHION,1.49,631.0
B09TXZHKLG,AMAZON FASHION,1.49,631.0
B08NG237B1,AMAZON FASHION,1.49,631.0
B07YSSNLSW,AMAZON FASHION,1.49,631.0
B09MG63YLY,AMAZON FASHION,1.49,631.0
B078X26HBN,AMAZON FASHION,1.49,631.0
B0756JV4S7,AMAZON FASHION,1.49,631.0
B0BW5XVX67,AMAZON FASHION,1.49,631.0
B00OPLG8D8,AMAZON FASHION,1.49,631.0
B0BYNLCMJY,AMAZON FASHION,1.49,631.0
B085H8SJ2M,AMAZON FASHION,1.49,631.0
B095XFBX5J,AMAZON FASHION,1.49,631.0
B09H43W8XB,AMAZON FASHION,1.49,631.0
B01FQJ32QS,AMAZON FASHION,1.49,631.0
B09C4Y9L5C,AMAZON FASHION,1.49,631.0
B004FJNE5A,AMAZON FASHION,1.49,631.0
B085LPZWGC,AMAZON FASHION,1.49,631.0
B0BKNZLG4R,AMAZON FASHION,1.49,631.0
B0921RJ8P4,AMAZON FASHION,1.49,631.0
B09FFLK4K8,AMAZON FASHION,1.49,631.0
B0C38ZWQM7,AMAZON FASHION,1.49,631.0
B08BLJCMZ9,AMAZON FASHION,1.49,631.0
B06XG1R3W1,AMAZON FASHION,1.49,631.0
B07TWPHLFS,AMAZON FASHION,1.49,631.0
B0BKSNBTLZ,AMAZON FASHION,1.49,631.0
B01FGNANVG,AMAZON FASHION,1.49,631.0
B09YQXDTNY,AMAZON FASHION,1.49,631.0
B0BPXTWWVW,AMAZON FASHION,1.49,631.0
B08CMS3GKW,AMAZON FASHION,1.49,631.0
B01HR210YS,AMAZON FASHION,1.49,631.0
B07PB1TDJ8,AMAZON FASHION,1.49,631.0
B08PB1MSRF,AMAZON FASHION,1.49,631.0
B00X8AJFH8,AMAZON FASHION,1.49,631.0
B077X7PYYF,AMAZON FASHION,1.49,631.0
B0BZZ75S4K,AMAZON FASHION,1.49,631.0
B09MKBVKJC,AMAZON FASHION,1.49,631.0
B084C3RXRP,AMAZON FASHION,1.49,631.0
B07F5TBJPS,AMAZON FASHION,1.49,631.0
B09PBN2Z3J,AMAZON FASHION,1.49,631.0
B07C6N6Q6D,AMAZON FASHION,1.49,631.0
B07MR1HPP2,AMAZON FASHION,1.49,631.0
B085MMGSHM,AMAZON FASHION,1.49,631.0
B00U0HVB74,AMAZON FASHION,1.49,631.0
B09MQZSNZY,AMAZON FASHION,1.49,631.0
B07BMCRRYG,AMAZON FASHION,1.49,631.0
B0BXSG5GYQ,AMAZON FASHION,1.49,631.0
B094HF5RJ2,AMAZON FASHION,1.49,631.0
B09TTTTLRD,AMAZON FASHION,1.49,631.0
B01LQFIHOS,AMAZON FASHION,1.49,631.0
B07YHDMR8R,AMAZON FASHION,1.49,631.0
B00GWTIQLS,AMAZON FASHION,1.49,631.0
B007LR2PBM,AMAZON FASHION,1.49,631.0
B01N146I55,AMAZON FASHION,1.49,631.0
B071R3XPNY,AMAZON FASHION,1.49,631.0
B08JLW73LY,AMAZON FASHION,1.49,631.0
B0797JT6N9,AMAZON FASHION,1.49,631.0
B0BK9PCFR6,AMAZON FASHION,1.49,631.0
B09MBFZ58T,AMAZON FASHION,1.49,631.0
B00XEVID5Q,AMAZON FASHION,1.49,631.0
B07SDDLMCP,AMAZON FASHION,1.49,631.0
B0912B4MGX,AMAZON FASHION,1.49,631.0
B0164K9LMC,AMAZON FASHION,1.49,631.0
B07HHVF15C,AMAZON FASHION,1.49,631.0
B0BC3KC5CW,AMAZON FASHION,1.49,631.0
B07L5DPJ82,AMAZON FASHION,1.49,631.0
B07ZPRL5H5,AMAZON FASHION,1.49,631.0
B076KBHT36,AMAZON FASHION,1.49,631.0
B01I041LIC,AMAZON FASHION,1.49,631.0
B084RYPGXN,AMAZON FASHION,1.49,631.0
B09FLPKV8R,AMAZON FASHION,1.49,631.0
B00SXMSJRS,AMAZON FASHION,1.49,631.0
B07YCRFCVK,AMAZON FASHION,1.49,631.0
B0B9B8G515,AMAZON FASHION,1.49,631.0
B078RY2X9B,AMAZON FASHION,1.49,631.0
B07YWPG47J,AMAZON FASHION,1.49,631.0
B0B4J75K88,AMAZON FASHION,1.49,631.0
B0BY49294B,AMAZON FASHION,1.49,631.0
B084G9Z39P,AMAZON FASHION,1.49,631.0
B081JZJVB3,AMAZON FASHION,1.49,631.0
B07H38B5XM,AMAZON FASHION,1.49,631.0
B0B5QZQL13,AMAZON FASHION,1.49,631.0
B00FGBZKCQ,AMAZON FASHION,1.49,631.0
B07CJX1N76,AMAZON FASHION,1.49,631.0
B07693T3BM,AMAZON FASHION,1.49,631.0
B0BZ4YG9F6,AMAZON FASHION,1.49,631.0
B07CKS4JD5,AMAZON FASHION,1.49,631.0
B0057GUIHW,AMAZON FASHION,1.49,631.0
B00QETU2MM,AMAZON FASHION,1.49,631.0
B005PS4XQY,AMAZON FASHION,1.49,631.0
B07FT5HM5M,AMAZON FASHION,1.49,631.0
B00INWVNFI,AMAZON FASHION,1.49,631.0
B079FJ5T46,AMAZON FASHION,1.49,631.0
B07K8S3VY4,AMAZON FASHION,1.49,631.0
B00HRHAFR2,AMAZON FASHION,1.49,631.0
B098MRQVZZ,AMAZON FASHION,1.49,631.0
B01MT52JAJ,AMAZON FASHION,1.49,631.0
B01N5KS9S4,AMAZON FASHION,1.49,631.0
B07474R5T2,AMAZON FASHION,1.49,631.0
B088J8R3TJ,AMAZON FASHION,1.49,631.0
B07C4W6HQ2,AMAZON FASHION,1.49,631.0
B001O4VGVI,AMAZON FASHION,1.49,631.0
B075MS2TTR,AMAZON FASHION,1.49,631.0
B072QL2TRB,AMAZON FASHION,1.49,631.0
B013LJUGXM,AMAZON FASHION,1.49,631.0
B0963C1KKY,AMAZON FASHION,1.49,631.0
B00U6BZABM,AMAZON FASHION,1.49,631.0
B00WKTBNZA,AMAZON FASHION,1.49,631.0
B08NJQLYGX,AMAZON FASHION,1.49,631.0
B084ZBV8PZ,AMAZON FASHION,1.49,631.0
B00F0S35QI,AMAZON FASHION,1.49,631.0
B01HFPEQS4,AMAZON FASHION,1.49,631.0
B01E4EBN7Q,AMAZON FASHION,1.49,631.0
B07KSYRFCH,AMAZON FASHION,1.49,631.0
B009YL2M48,AMAZON FASHION,1.49,631.0
B07WQK2XDP,AMAZON FASHION,1.49,631.0
B084JRVSV7,AMAZON FASHION,1.49,631.0
B0867H77YX,AMAZON FASHION,1.49,631.0
B07P5HDMSX,AMAZON FASHION,1.49,631.0
B004H2RD4I,AMAZON FASHION,1.49,631.0
B07RD4BC11,AMAZON FASHION,1.49,631.0
B088WQXHXZ,AMAZON FASHION,1.49,631.0
B09TT4B6B3,AMAZON FASHION,1.49,631.0
B01BBXONOI,AMAZON FASHION,1.49,631.0
B01KMRWEZE,AMAZON FASHION,1.49,631.0
B08FBTB53D,AMAZON FASHION,1.49,631.0
B01H5LR5N6,AMAZON FASHION,1.49,631.0
B09HBSZTZY,AMAZON FASHION,1.49,631.0
B0CBMHPJRQ,AMAZON FASHION,1.49,631.0
B015RYGWKU,AMAZON FASHION,1.49,631.0
B07585VJ4Q,AMAZON FASHION,1.49,631.0
B07BJ9G6Q9,AMAZON FASHION,1.49,631.0
B085WW5B13,AMAZON FASHION,1.49,631.0
B07G9JTMWS,AMAZON FASHION,1.49,631.0
B00QMVVLUO,AMAZON FASHION,1.49,631.0
B06ZZ7RN84,AMAZON FASHION,1.49,631.0
B07H7WMSMB,AMAZON FASHION,1.49,631.0
B01DIXAQYK,AMAZON FASHION,1.49,631.0
B0BTZ9KC1T,AMAZON FASHION,1.49,631.0
B0777VDLKQ,AMAZON FASHION,1.49,631.0
B00MTZAYGY,AMAZON FASHION,1.49,631.0
B0742P52NS,AMAZON FASHION,1.49,631.0
B08CX4VXV7,AMAZON FASHION,1.49,631.0
B07BHRS7L7,AMAZON FASHION,1.49,631.0
B0BQCKH2LC,AMAZON FASHION,1.49,631.0
B09WD74VRN,AMAZON FASHION,1.49,631.0
B09M6X79V9,AMAZON FASHION,1.49,631.0
B078YBTJZZ,AMAZON FASHION,1.49,631.0
B07YFWH49R,AMAZON FASHION,1.49,631.0
B01M198MT2,AMAZON FASHION,1.49,631.0
B09H65TD9M,AMAZON FASHION,1.49,631.0
B09JB3B36S,AMAZON FASHION,1.49,631.0
B08RHX7875,AMAZON FASHION,1.49,631.0
B0C4WSH5LC,AMAZON FASHION,1.49,631.0
B0969JTHRX,AMAZON FASHION,1.49,631.0
B09BN1PDW4,AMAZON FASHION,1.49,631.0
B00NDIYCAU,AMAZON FASHION,1.49,631.0
B08JGDRVHL,AMAZON FASHION,1.49,631.0
B077H6RGFX,AMAZON FASHION,1.49,631.0
B07DJ73XZM,AMAZON FASHION,1.49,631.0
B076MQP31P,AMAZON FASHION,1.49,631.0
B07FSCSHDR,AMAZON FASHION,1.49,631.0
B01C4PO4RS,AMAZON FASHION,1.49,631.0
B00O87DSY6,AMAZON FASHION,1.49,631.0
B00DEZ4O9Q,AMAZON FASHION,1.49,631.0
B0BHR9CWWL,AMAZON FASHION,1.49,631.0
B016E46JR8,AMAZON FASHION,1.49,631.0
B0BW8LGNHY,AMAZON FASHION,1.49,631.0
B00VNJG4Y8,AMAZON FASHION,1.49,631.0
B07FW4M2RS,AMAZON FASHION,1.49,631.0
B01N4KEQRZ,AMAZON FASHION,1.49,631.0
B07CPL3F83,AMAZON FASHION,1.49,631.0
B08XYJ9MXB,AMAZON FASHION,1.49,631.0
B00XECMFAO,AMAZON FASHION,1.49,631.0
B00VHW27TC,AMAZON FASHION,1.49,631.0
B07D9WKL4K,AMAZON FASHION,1.49,631.0
B01N67ATJ6,AMAZON FASHION,1.49,631.0
B0B28KXB7M,AMAZON FASHION,1.49,631.0
B07GKHCD1M,AMAZON FASHION,1.49,631.0
B01C2PO7PE,AMAZON FASHION,1.49,631.0
B07L3Q4PW3,AMAZON FASHION,1.49,631.0
B09KZ5WFZH,AMAZON FASHION,1.49,631.0
B07XJXVW45,AMAZON FASHION,1.49,631.0
B07V4DSRZ9,AMAZON FASHION,1.49,631.0
B0BGY5291X,AMAZON FASHION,1.49,631.0
B097F4QGD6,AMAZON FASHION,1.49,631.0
B01M2Z2YD4,AMAZON FASHION,1.49,631.0
B09F98ZDRW,AMAZON FASHION,1.49,631.0
B079RMS9ZG,AMAZON FASHION,1.49,631.0
B0922T86S3,AMAZON FASHION,1.49,631.0
B06XTYVZ6K,AMAZON FASHION,1.49,631.0
B0B8Q689XG,AMAZON FASHION,1.49,631.0
B07F6FHTPJ,AMAZON FASHION,1.49,631.0
B01LX7JE1X,AMAZON FASHION,1.49,631.0
B01LXFZOXI,AMAZON FASHION,1.49,631.0
B0BJDZCTGH,AMAZON FASHION,1.49,631.0
B07ZL4LF41,AMAZON FASHION,1.49,631.0
B074HCG3TM,AMAZON FASHION,1.49,631.0
B08TKSFRNL,AMAZON FASHION,1.49,631.0
B08NC5VNQW,AMAZON FASHION,1.49,631.0
B08TPLZYR1,AMAZON FASHION,1.49,631.0
B072L7QNYR,AMAZON FASHION,1.49,631.0
B09C7BQKGB,AMAZON FASHION,1.49,631.0
B06XPTCMF2,AMAZON FASHION,1.49,631.0
B01H2VMW5A,AMAZON FASHION,1.49,631.0
B012UPA0OI,AMAZON FASHION,1.49,631.0
B099ZRHX7W,AMAZON FASHION,1.49,631.0
B00EE9VV92,AMAZON FASHION,1.49,631.0
B003UNPA5E,AMAZON FASHION,1.49,631.0
B01J64ZPYQ,AMAZON FASHION,1.49,631.0
B09H2ZH6W2,AMAZON FASHION,1.49,631.0
B07GSSNBKN,AMAZON FASHION,1.49,631.0
B0BV6GJZJX,AMAZON FASHION,1.49,631.0
B07MKC9KS5,AMAZON FASHION,1.49,631.0
B09BR8P5L8,AMAZON FASHION,1.49,631.0
B082DYM6BR,AMAZON FASHION,1.49,631.0
B097SM9YTH,AMAZON FASHION,1.49,631.0
B00IK2QMZC,AMAZON FASHION,1.49,631.0
B07CPMFK6F,AMAZON FASHION,1.49,631.0
B01DMTD8BS,AMAZON FASHION,1.49,631.0
B0B9R7L1LC,AMAZON FASHION,1.49,631.0
B01EKOH9R8,AMAZON FASHION,1.49,631.0
B07465FSVX,AMAZON FASHION,1.49,631.0
B07482DYZV,AMAZON FASHION,1.49,631.0
B01E2S7EVS,AMAZON FASHION,1.49,631.0
B08R6896HL,AMAZON FASHION,1.49,631.0
B07Y651T3Q,AMAZON FASHION,1.49,631.0
B07ZLV1LR8,AMAZON FASHION,1.49,631.0
B00SWVPVMG,AMAZON FASHION,1.49,631.0
B09F6Z6YSV,AMAZON FASHION,1.49,631.0
B0BHC7XTL2,AMAZON FASHION,1.49,631.0
B0BX7G1YQM,AMAZON FASHION,1.49,631.0
B015NKHAJA,AMAZON FASHION,1.49,631.0
B07K2M3KSV,AMAZON FASHION,1.49,631.0
B078P98YC3,AMAZON FASHION,1.49,631.0
B01IU14XBM,AMAZON FASHION,1.49,631.0
B08VJJV7N3,AMAZON FASHION,1.49,631.0
B01M5C7K3N,AMAZON FASHION,1.49,631.0
B07MVRJKC2,AMAZON FASHION,1.49,631.0
B08PT7V3J1,AMAZON FASHION,1.49,631.0
B08DHD79XR,AMAZON FASHION,1.49,631.0
B010V7Y7KU,AMAZON FASHION,1.49,631.0
B00NKVHFTK,AMAZON FASHION,1.49,631.0
B083FH55R8,AMAZON FASHION,1.49,631.0
B01E3M0QY0,AMAZON FASHION,1.49,631.0
B0921RFZLD,AMAZON FASHION,1.49,631.0
B01G37DV04,AMAZON FASHION,1.49,631.0
B0921HN95G,AMAZON FASHION,1.49,631.0
B07BJBF7B8,AMAZON FASHION,1.49,631.0
B07XZ8NKX4,AMAZON FASHION,1.49,631.0
B083XYKCGD,AMAZON FASHION,1.49,631.0
B08YJLC8MY,AMAZON FASHION,1.49,631.0
B002KI203K,AMAZON FASHION,1.49,631.0
B01KAMKSHC,AMAZON FASHION,1.49,631.0
B09NRKFFYX,AMAZON FASHION,1.49,631.0
B08DHQFNVZ,AMAZON FASHION,1.49,631.0
B06XKV59DM,AMAZON FASHION,1.49,631.0
B00BXX2GOQ,AMAZON FASHION,1.49,631.0
B07L5324PY,AMAZON FASHION,1.49,631.0
B0728BKHZ8,AMAZON FASHION,1.49,631.0
B077BXTWQ3,AMAZON FASHION,1.49,631.0
B07F34BF9L,AMAZON FASHION,1.49,631.0
B0757FP382,AMAZON FASHION,1.49,631.0
B07H8KY7DR,AMAZON FASHION,1.49,631.0
B07N2Q44V1,AMAZON FASHION,1.49,631.0
B00F203H9E,AMAZON FASHION,1.49,631.0
B00G84H3RU,AMAZON FASHION,1.49,631.0
B07BDR51BJ,AMAZON FASHION,1.49,631.0
B015HFLPE2,AMAZON FASHION,1.49,631.0
B01EH2VO4C,AMAZON FASHION,1.49,631.0
B01A8VY3ZI,AMAZON FASHION,1.49,631.0
B00YTTYW70,AMAZON FASHION,1.49,631.0
B07M8CVBTL,AMAZON FASHION,1.49,631.0
B00WIWCDLM,AMAZON FASHION,1.49,631.0
B00VQLDA2W,AMAZON FASHION,1.49,631.0
B07RR879FX,AMAZON FASHION,1.49,631.0
B00DH6LY90,AMAZON FASHION,1.49,631.0
